question,description,category,active,closed,options,outcome,response,full_response,proper
will the fed cut rates in march ,this market will resolve to  yes  if the upper bound of the target federal funds rate is decreased at any point by march 31  2023  11 59 59 pm et  otherwise  this market will resolve to  no    this market may not resolve to  no  until march 31  2023  11 59 59 pm et has passed    the primary resolution source for this market will be the official website of the federal reserve  https   www federalreserve gov monetarypolicy openmarket htm   however a consensus of credible reporting may also be used ,['Fed interest rates'],True,True,"['yes', 'no']",No,outcome no,"{'model': 'mistralform1f', 'created_at': '2024-02-05T23:36:46.639725696Z', 'response': ""Outcome: ['No']\n\r\nWill"", 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 684, 272, 3437, 304, 264, 7495, 302, 2572, 18014, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 14120, 349, 680, 3917, 304, 4372, 297, 2373, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 28801, 13, 15423, 349, 396, 2757, 302, 4224, 304, 11194, 8230, 13, 28765, 454, 10357, 28747, 2875, 18421, 3108, 486, 7446, 28804, 325, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28740, 28740, 28731, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 28801, 13, 12695, 4287, 16932, 3108, 351, 6687, 7440, 28804, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 1302, 13, 12695, 272, 22377, 3119, 7978, 297, 4117, 28804, 5936, 5613, 647, 464, 2501, 1421, 13, 28801, 13, 2919, 4215, 28747, 5936, 2501, 1421, 13, 28801, 13, 12695], 'total_duration': 11181262692, 'load_duration': 1205047, 'prompt_eval_count': 17, 'prompt_eval_duration': 6101349000, 'eval_count': 10, 'eval_duration': 5075874000}",True
mlb  miami marlins vs  arizona diamondbacks 2023 04 14,in the upcoming mlb game  scheduled for april 14 at 6 40 pm et   if the miami marlins win  the market will resolve to  marlins    if the arizona diamondbacks win  the market will resolve to  diamondbacks     if the game is not completed by april 28  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['marlins', 'diamondbacks']",Marlins,outcome marlins,"{'model': 'mistralform1f', 'created_at': '2024-02-05T23:37:04.365335372Z', 'response': 'Outcome: Marlins\r\n\r\n', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 684, 272, 3437, 304, 264, 7495, 302, 2572, 18014, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 14120, 349, 680, 3917, 304, 4372, 297, 2373, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 28801, 13, 15423, 349, 396, 2757, 302, 4224, 304, 11194, 8230, 13, 28765, 454, 10357, 28747, 2875, 18421, 3108, 486, 7446, 28804, 325, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28740, 28740, 28731, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 28801, 13, 12695, 4287, 16932, 3108, 351, 6687, 7440, 28804, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 1302, 13, 3827, 28760, 28747, 16932, 1471, 28714, 1126, 7709, 28723, 17289, 25191, 19076, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28781, 28733, 28740, 28781, 5936, 28755, 1977, 1126, 647, 464, 28757, 2643, 1089, 19076, 1421, 13, 28801, 13, 2919, 4215, 28747, 1471, 28714, 1126, 28801, 13, 28801, 13], 'total_duration': 17719530103, 'load_duration': 802747, 'prompt_eval_count': 37, 'prompt_eval_duration': 12889032000, 'eval_count': 10, 'eval_duration': 4827830000}",True
will joe biden be the 2023 time person of the year ,if joe biden is named as time s person of the year for 2023  this market will resolve to  yes   otherwise  this market will resolve to  no    please note  that this market will resolve to  yes  if joe biden is named time s person of the year either alone or in conjunction with another person or thing  so long as joe biden is directly referenced  if  for example  the person of the year is  joe and jill biden   this market will resolve to  yes   if  however  the person of the year is the  the united states executive branch   this market will resolve to  no    if time s cover and other time webpages have different winners for the person of the year  only one of them has to mention joe biden as the winner for this market to resolve to  yes    this market can resolve after the 2023 time s person of the year is announced by time magazine  if for any reason the 2023 time s person of the year is not announced by january 15  2024  11 59 pm et   this market will resolve to  no  ,['Celebrities'],True,True,"['no', 'yes']",No,outcome no,"{'model': 'mistralform1f', 'created_at': '2024-02-05T23:37:17.479862105Z', 'response': ""Outcome: 'No' (as of now"", 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 684, 272, 3437, 304, 264, 7495, 302, 2572, 18014, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 14120, 349, 680, 3917, 304, 4372, 297, 2373, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 28801, 13, 15423, 349, 396, 2757, 302, 4224, 304, 11194, 8230, 13, 28765, 454, 10357, 28747, 2875, 18421, 3108, 486, 7446, 28804, 325, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28740, 28740, 28731, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 28801, 13, 12695, 4287, 16932, 3108, 351, 6687, 7440, 28804, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 1302, 13, 12695, 7833, 21377, 347, 272, 28705, 28750, 28734, 28750, 28770, 25720, 6441, 302, 272, 7601, 28804, 5936, 2501, 647, 464, 5613, 1421, 13, 28801, 13, 2919, 4215, 28747, 464, 2501, 28742, 325, 293, 302, 1055], 'total_duration': 13108768848, 'load_duration': 1581552, 'prompt_eval_count': 25, 'prompt_eval_duration': 8606447000, 'eval_count': 10, 'eval_duration': 4490391000}",True
mlb  chicago cubs vs  miami marlins 2023 05 06,in the upcoming mlb game  scheduled for may 6 at 2 20 pm et   if the chicago cubs win  the market will resolve to  cubs    if the miami marlins win  the market will resolve to  marlins     if the game is not completed by may 20  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['cubs', 'marlins']",Cubs,outcome cubs,"{'model': 'mistralform1f', 'created_at': '2024-02-05T23:37:34.27136694Z', 'response': 'Outcome: Cubs\r\n\r\nWhat', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 684, 272, 3437, 304, 264, 7495, 302, 2572, 18014, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 14120, 349, 680, 3917, 304, 4372, 297, 2373, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 28801, 13, 15423, 349, 396, 2757, 302, 4224, 304, 11194, 8230, 13, 28765, 454, 10357, 28747, 2875, 18421, 3108, 486, 7446, 28804, 325, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28740, 28740, 28731, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 28801, 13, 12695, 4287, 16932, 3108, 351, 6687, 7440, 28804, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 1302, 13, 3827, 28760, 28747, 8449, 12537, 28713, 7709, 28723, 16932, 1471, 28714, 1126, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28782, 28733, 28734, 28784, 5936, 28743, 437, 28713, 647, 464, 28755, 1977, 1126, 1421, 13, 28801, 13, 2919, 4215, 28747, 12537, 28713, 28801, 13, 28801, 13, 3195], 'total_duration': 16786252150, 'load_duration': 554850, 'prompt_eval_count': 36, 'prompt_eval_duration': 12264152000, 'eval_count': 10, 'eval_duration': 4520154000}",True
will  realdonaldtrump tweet by june 1 ,this market will resolve to  yes  if donald j  trump s verified twitter account   realdonaldtrump  tweets at least once after april 3  2023  and by june 1  2023   11 59 59 pm et   otherwise  this market will resolve to  no    the resolution source for this market will be donald j  trump s verified twitter account  https   twitter com realdonaldtrump   for the purpose of this market s resolution  retweets do not count as a tweet   please note  only the  realdonaldtrump verified twitter account counts for this market  regardless of the url for this profile  if donald j  trump tweets from another account  it has no bearing on the resolution of this market ,['Twitter'],True,True,"['yes', 'no']",No,n a,"{'model': 'mistralform1f', 'created_at': '2024-02-05T23:37:46.28573176Z', 'response': 'Outcome: Yes. Trump has been known to', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 684, 272, 3437, 304, 264, 7495, 302, 2572, 18014, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 14120, 349, 680, 3917, 304, 4372, 297, 2373, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 28801, 13, 15423, 349, 396, 2757, 302, 4224, 304, 11194, 8230, 13, 28765, 454, 10357, 28747, 2875, 18421, 3108, 486, 7446, 28804, 325, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28740, 28740, 28731, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 28801, 13, 12695, 4287, 16932, 3108, 351, 6687, 7440, 28804, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 1302, 13, 12695, 802, 6487, 18379, 1470, 1804, 9394, 299, 486, 4212, 28705, 28740, 28804, 5936, 5613, 647, 464, 2501, 1421, 13, 28801, 13, 2919, 4215, 28747, 5592, 28723, 6932, 659, 750, 2651, 298], 'total_duration': 12009253659, 'load_duration': 1032041, 'prompt_eval_count': 22, 'prompt_eval_duration': 7772213000, 'eval_count': 10, 'eval_duration': 4234356000}",False
pelicans vs  kings,in the upcoming nba game  scheduled for november 22 at 8 00 pm et   if the new orleans pelicans win  the market will resolve to  pelicans    if the sacramento kings win  the market will resolve to  kings     if the game is not completed by november 29  2023  11 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['pelicans', 'kings']",Pelicans,outcome pelicans,"{'model': 'mistralform1f', 'created_at': '2024-02-05T23:37:57.270595491Z', 'response': 'Which team will win the NBA game between Pelicans', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 684, 272, 3437, 304, 264, 7495, 302, 2572, 18014, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 14120, 349, 680, 3917, 304, 4372, 297, 2373, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 28801, 13, 15423, 349, 396, 2757, 302, 4224, 304, 11194, 8230, 13, 28765, 454, 10357, 28747, 2875, 18421, 3108, 486, 7446, 28804, 325, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28740, 28740, 28731, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 28801, 13, 12695, 4287, 16932, 3108, 351, 6687, 7440, 28804, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 1302, 13, 28753, 301, 6835, 7709, 28723, 19188, 5936, 28753, 301, 6835, 647, 464, 28796, 742, 1421, 13, 28801, 13, 26703, 1918, 622, 3108, 272, 21041, 2039, 1444, 18042, 6835], 'total_duration': 10978520480, 'load_duration': 592580, 'prompt_eval_count': 18, 'prompt_eval_duration': 6292353000, 'eval_count': 10, 'eval_duration': 4683920000}",True
will  hamas  be said 10 or more times in the 4th rnc primary debate ,this market will resolve to  yes  if  hamas  is said 10 or more times by the invited candidates  in total  during the rnc primary debate scheduled for december 6  2023  otherwise  the market will resolve to  no    pluralization possessive of the word will count toward the resolution of this market   the resolution source is live video of the debate  in case of ambiguity  an official transcript and or a consensus of credible reporting may also be considered   if this event is cancelled or delayed beyond december 12  2023  11 59 pm et  this market will resolve to  no  ,['US politics'],True,True,"['yes', 'no']",Yes,outcome no,"{'model': 'mistralform1f', 'created_at': '2024-02-05T23:38:12.313664627Z', 'response': 'Outcome: No. The term ""Hamas', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 684, 272, 3437, 304, 264, 7495, 302, 2572, 18014, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 14120, 349, 680, 3917, 304, 4372, 297, 2373, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 28801, 13, 15423, 349, 396, 2757, 302, 4224, 304, 11194, 8230, 13, 28765, 454, 10357, 28747, 2875, 18421, 3108, 486, 7446, 28804, 325, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28740, 28740, 28731, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 28801, 13, 12695, 4287, 16932, 3108, 351, 6687, 7440, 28804, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 1302, 13, 12695, 345, 28769, 22425, 28739, 347, 773, 28705, 28740, 28734, 442, 680, 2421, 297, 272, 28705, 28781, 362, 399, 9419, 6258, 12745, 28804, 5936, 5613, 647, 464, 2501, 1421, 13, 28801, 13, 2919, 4215, 28747, 1770, 28723, 415, 1850, 345, 28769, 22425], 'total_duration': 15034901054, 'load_duration': 1002625, 'prompt_eval_count': 32, 'prompt_eval_duration': 10584591000, 'eval_count': 10, 'eval_duration': 4447692000}",True
will hamas release 20  hostages in a single day by nov 30 ,this market will resolve to  yes  if hamas releases 20 or more hostages in any 24 hour period between november 15 and november 30  2023  11 59 pm et  otherwise  this market will resolve to  no    for the purposes of this market  a negotiated release of hostages will trigger a  yes  resolution  this market will immediately resolve to  yes  upon the release of 20  hostages in a 24 hour period    if hamas releases hostages on the last day within this market s range  the 24 hour period will commence starting with the release of the first hostage  e g  if a first hostage is released on nov 30  2 pm et  the 24h period will be from nov 30  2 pm et to dec 1  2 pm et    the primary resolution source for this market will be official information from hamas  israel  the united states  and or the relevant nations to whom any potential released hostages belong  however a consensus of credible reporting will also be used ,['Middle East'],True,True,"['no', 'yes']",Yes,outcome no,"{'model': 'mistralform1f', 'created_at': '2024-02-05T23:38:26.32424636Z', 'response': 'Outcome: No. The Palestinian militant group', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 684, 272, 3437, 304, 264, 7495, 302, 2572, 18014, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 14120, 349, 680, 3917, 304, 4372, 297, 2373, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 28801, 13, 15423, 349, 396, 2757, 302, 4224, 304, 11194, 8230, 13, 28765, 454, 10357, 28747, 2875, 18421, 3108, 486, 7446, 28804, 325, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28740, 28740, 28731, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 28801, 13, 12695, 4287, 16932, 3108, 351, 6687, 7440, 28804, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 1302, 13, 12695, 5058, 293, 5614, 28705, 28750, 28734, 28806, 3434, 1291, 297, 264, 2692, 1370, 486, 8515, 28705, 28770, 28734, 28804, 5936, 2501, 647, 464, 5613, 1421, 13, 28801, 13, 2919, 4215, 28747, 1770, 28723, 415, 28591, 4116, 440, 2071], 'total_duration': 14005319966, 'load_duration': 600599, 'prompt_eval_count': 28, 'prompt_eval_duration': 9417208000, 'eval_count': 10, 'eval_duration': 4585959000}",True
nba  philadelphia 76ers vs  miami heat 2023 04 06,in the upcoming nba game  scheduled for april 6 at 7 30 pm et   if the philadelphia 76ers win  the market will resolve to  76ers    if the miami heat win  the market will resolve to  heat     if the game is not completed by april 16  2023  11 59 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['76ers', 'heat']",Heat,outcome 76ers,"{'model': 'mistralform1f', 'created_at': '2024-02-05T23:38:42.313041882Z', 'response': ""Outcome: '76ers'\n\n"", 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 684, 272, 3437, 304, 264, 7495, 302, 2572, 18014, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 14120, 349, 680, 3917, 304, 4372, 297, 2373, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 28801, 13, 15423, 349, 396, 2757, 302, 4224, 304, 11194, 8230, 13, 28765, 454, 10357, 28747, 2875, 18421, 3108, 486, 7446, 28804, 325, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28740, 28740, 28731, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 28801, 13, 12695, 4287, 16932, 3108, 351, 6687, 7440, 28804, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 1302, 13, 28759, 4844, 28747, 15804, 28705, 28787, 28784, 404, 7709, 28723, 16932, 24191, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28781, 28733, 28734, 28784, 5936, 28787, 28784, 404, 647, 464, 2428, 270, 1421, 13, 28801, 13, 2919, 4215, 28747, 464, 28787, 28784, 404, 28742, 13, 13], 'total_duration': 15981296501, 'load_duration': 1293382, 'prompt_eval_count': 35, 'prompt_eval_duration': 11573626000, 'eval_count': 10, 'eval_duration': 4404665000}",True
will the who declare a public health emergency for chinese pneumonia outbreak in 2023 ,this market will resolve to  yes  if the world health organization  who  declares a public health emergency of international concern  pheic  for the pneumonia outbreak originating in china by december 31  2023  11 59 pm et  otherwise  this market will resolve to  no    the primary resolution source for this market will be official statements made by the who  e g  statements released on their official website  https   www who int    however a consensus of credible reporting will also be used ,['Global Politics'],True,True,"['no', 'yes']",No,outcome no,"{'model': 'mistralform1f', 'created_at': '2024-02-05T23:38:58.741669097Z', 'response': 'Outcome: No (as of now)', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 684, 272, 3437, 304, 264, 7495, 302, 2572, 18014, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 14120, 349, 680, 3917, 304, 4372, 297, 2373, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 28801, 13, 15423, 349, 396, 2757, 302, 4224, 304, 11194, 8230, 13, 28765, 454, 10357, 28747, 2875, 18421, 3108, 486, 7446, 28804, 325, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28740, 28740, 28731, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 28801, 13, 12695, 4287, 16932, 3108, 351, 6687, 7440, 28804, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 1302, 13, 12695, 272, 394, 4104, 13242, 264, 4271, 6377, 16762, 9588, 354, 6707, 284, 28051, 9578, 26030, 297, 28705, 28750, 28734, 28750, 28770, 28804, 5936, 2501, 647, 464, 5613, 1421, 13, 28801, 13, 2919, 4215, 28747, 1770, 325, 293, 302, 1055, 28731], 'total_duration': 16423203583, 'load_duration': 694864, 'prompt_eval_count': 32, 'prompt_eval_duration': 12079521000, 'eval_count': 10, 'eval_duration': 4341641000}",True
mlb  chicago cubs vs  miami marlins 2023 05 05,in the upcoming mlb game  scheduled for may 5 at 2 20 pm et   if the chicago cubs win  the market will resolve to  cubs    if the miami marlins win  the market will resolve to  marlins     if the game is not completed by may 19  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['cubs', 'marlins']",Cubs,outcome cubs,"{'model': 'mistralform1f', 'created_at': '2024-02-05T23:39:15.082376577Z', 'response': 'Outcome: Cubs\r\n\r\nWhat', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 684, 272, 3437, 304, 264, 7495, 302, 2572, 18014, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 14120, 349, 680, 3917, 304, 4372, 297, 2373, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 28801, 13, 15423, 349, 396, 2757, 302, 4224, 304, 11194, 8230, 13, 28765, 454, 10357, 28747, 2875, 18421, 3108, 486, 7446, 28804, 325, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28740, 28740, 28731, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 28801, 13, 12695, 4287, 16932, 3108, 351, 6687, 7440, 28804, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 1302, 13, 3827, 28760, 28747, 8449, 12537, 28713, 7709, 28723, 16932, 1471, 28714, 1126, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28782, 28733, 28734, 28782, 5936, 28743, 437, 28713, 647, 464, 28755, 1977, 1126, 1421, 13, 28801, 13, 2919, 4215, 28747, 12537, 28713, 28801, 13, 28801, 13, 3195], 'total_duration': 16333694512, 'load_duration': 1068300, 'prompt_eval_count': 36, 'prompt_eval_duration': 12128105000, 'eval_count': 10, 'eval_duration': 4202749000}",True
bengals vs  steelers,in the upcoming nfl game  scheduled for november 26 at 1 00 pm et   if the cincinnati bengals win  the market will resolve to  bengals    if the pittsburgh steelers win  the market will resolve to  steelers     if the game is not completed by december 3  2023  11 59 pm et  or it ends in a tie  the market will resolve 50 50 ,['Football'],True,True,"['bengals', 'steelers']",Steelers,outcome bengals,"{'model': 'mistralform1f', 'created_at': '2024-02-05T23:39:26.174032594Z', 'response': 'Which team will win the game between Bengals and', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 684, 272, 3437, 304, 264, 7495, 302, 2572, 18014, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 14120, 349, 680, 3917, 304, 4372, 297, 2373, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 28801, 13, 15423, 349, 396, 2757, 302, 4224, 304, 11194, 8230, 13, 28765, 454, 10357, 28747, 2875, 18421, 3108, 486, 7446, 28804, 325, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28740, 28740, 28731, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 28801, 13, 12695, 4287, 16932, 3108, 351, 6687, 7440, 28804, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 1302, 13, 28760, 980, 973, 7709, 28723, 15874, 404, 5936, 28760, 980, 973, 647, 464, 6732, 301, 404, 1421, 13, 28801, 13, 26703, 1918, 622, 3108, 272, 2039, 1444, 22047, 973, 304], 'total_duration': 11086716966, 'load_duration': 546943, 'prompt_eval_count': 20, 'prompt_eval_duration': 6836000000, 'eval_count': 10, 'eval_duration': 4248364000}",True
will chris christie drop out of presidential race in 2023 ,this market will resolve to  yes  if chris christie officially announces his withdrawal or is confirmed to have withdrawn from the 2024 us presidential race by december 31  2023  11 59 pm et   in the event of any extenuating circumstances that prevent chris christie from continuing the race  this market will also resolve to  yes    if chris christie does not drop out or is not forced to withdraw from the 2024 presidential election by 11 59 pm et on december 31  2023  this market will resolve to  no    the primary resolution source for this market will be official information from chris christie or his official legal representatives  however a consensus of credible reporting will also be used ,['Elections'],True,True,"['yes', 'no']",No,outcome no,"{'model': 'mistralform1f', 'created_at': '2024-02-05T23:39:38.387567139Z', 'response': 'Outcome: No (as of now)', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 684, 272, 3437, 304, 264, 7495, 302, 2572, 18014, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 14120, 349, 680, 3917, 304, 4372, 297, 2373, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 28801, 13, 15423, 349, 396, 2757, 302, 4224, 304, 11194, 8230, 13, 28765, 454, 10357, 28747, 2875, 18421, 3108, 486, 7446, 28804, 325, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28740, 28740, 28731, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 28801, 13, 12695, 4287, 16932, 3108, 351, 6687, 7440, 28804, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 1302, 13, 12695, 9900, 2393, 412, 6088, 575, 302, 19268, 5941, 297, 28705, 28750, 28734, 28750, 28770, 28804, 5936, 5613, 647, 464, 2501, 1421, 13, 28801, 13, 2919, 4215, 28747, 1770, 325, 293, 302, 1055, 28731], 'total_duration': 12208614319, 'load_duration': 487530, 'prompt_eval_count': 25, 'prompt_eval_duration': 8168684000, 'eval_count': 10, 'eval_duration': 4038279000}",True
will the fed increase interest rates by 25 bps after its march meeting ,the fed interest rates are defined in this market by the upper bound of the target federal funds range  the decisions on the target federal fund range are made by the federal open market committee  fomc  meetings   the resolution source for this market is the fomc s statement after its meeting scheduled for march 21 22  2023 according to the official calendar  https   www federalreserve gov monetarypolicy fomccalendars htm   this market will resolve to  yes  if following the federal reserve s march 2023 meeting the upper bound of the target federal funds rate is increased exactly 25 basis points over the level it was prior to the meeting  otherwise  it will resolve to  no    the level and change of the target federal funds rate is also published at the official website of the federal reserve at https   www federalreserve gov monetarypolicy openmarket htm   this market may resolve as soon as the fomc s statement for their march meeting with relevant data is issued  if no statement is released by april 30  2023  11 59 59 pm et  this market will resolve 50 50 ,['Fed interest rates'],True,True,"['no', 'yes']",Yes,outcome yes,"{'model': 'mistralform1f', 'created_at': '2024-02-05T23:39:50.585217511Z', 'response': ""Outcome: 'Yes' (as of Mar"", 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 684, 272, 3437, 304, 264, 7495, 302, 2572, 18014, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 14120, 349, 680, 3917, 304, 4372, 297, 2373, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 28801, 13, 15423, 349, 396, 2757, 302, 4224, 304, 11194, 8230, 13, 28765, 454, 10357, 28747, 2875, 18421, 3108, 486, 7446, 28804, 325, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28740, 28740, 28731, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 28801, 13, 12695, 4287, 16932, 3108, 351, 6687, 7440, 28804, 733, 5613, 28725, 1770, 18766, 13, 2919, 4215, 28747, 1770, 28801, 13, 1302, 13, 12695, 272, 22377, 5247, 2145, 7978, 486, 28705, 28750, 28782, 287, 782, 1024, 871, 4117, 5283, 28804, 5936, 2501, 647, 464, 5613, 1421, 13, 28801, 13, 2919, 4215, 28747, 464, 5613, 28742, 325, 293, 302, 1471], 'total_duration': 12192269421, 'load_duration': 889305, 'prompt_eval_count': 25, 'prompt_eval_duration': 8261946000, 'eval_count': 10, 'eval_duration': 3927567000}",True
