question,description,category,active,closed,options,outcome,response,full_response,proper
nba  new york knicks vs  miami heat 2023 03 29,in the upcoming nba game  scheduled for march 29 at 7 30 pm et   if the new york knicks win  the market will resolve to  knicks    if the miami heat win  the market will resolve to  heat     if the game is not completed by april 16  2023  11 59 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['heat', 'knicks']",Knicks,outcome heat,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:22:56.163475094Z', 'response': 'outcome: Heat. The Miami Heat have been', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 21041, 28747, 1450, 2726, 9789, 5446, 7709, 28723, 16932, 24191, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28750, 28774, 28406, 1702, 28735, 28747, 5936, 2428, 270, 647, 464, 28796, 28711, 5446, 1421, 13, 28801, 13, 406, 4215, 28747, 24191, 28723, 415, 16932, 24191, 506, 750], 'total_duration': 11640259662, 'load_duration': 401705, 'prompt_eval_count': 37, 'prompt_eval_duration': 8896122000, 'eval_count': 10, 'eval_duration': 2742980000}",True
bills vs  jaguars,in the upcoming nfl game  scheduled for october 8  9 30 am et   if the buffalo bills win  the market will resolve to  bills    if the jacksonville jaguars win  the market will resolve to  jaguars     if the game is not completed by october 15  2023  11 59 pm et  or it ends in a tie  the market will resolve 50 50 ,['Football'],True,True,"['bills', 'jaguars']",Jaguars,outcome bills,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:23:04.539808848Z', 'response': 'outcome: Bills. The Bills are', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 365, 2767, 7709, 28723, 475, 12736, 1168, 28406, 1702, 28735, 28747, 5936, 28760, 2767, 647, 464, 28798, 12736, 1168, 1421, 13, 28801, 13, 406, 4215, 28747, 365, 2767, 28723, 415, 365, 2767, 460], 'total_duration': 8372748602, 'load_duration': 503320, 'prompt_eval_count': 23, 'prompt_eval_duration': 5646046000, 'eval_count': 10, 'eval_duration': 2725262000}",True
will leeds united beat southampton   02 25 2023 ,in the upcoming premier league soccer match scheduled for february 25  2023   if leeds united wins  this market will resolve to  yes   otherwise  this market will resolve to  no    if the game results in a draw  the market resolves to  no    if the game is not completed by march 11  2023  the market will resolve to 50 50  ,['Soccer'],True,True,"['no', 'yes']",Yes,outcome yes,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:23:15.38314536Z', 'response': 'outcome: Yes. Leeds United have been', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 2875, 1337, 5947, 2969, 8239, 3658, 27397, 28804, 325, 28734, 28750, 28748, 28750, 28782, 28748, 28750, 28734, 28750, 28770, 28731, 28406, 1702, 28735, 28747, 5936, 2501, 647, 464, 5613, 1421, 13, 28801, 13, 406, 4215, 28747, 5592, 28723, 1337, 5947, 2969, 506, 750], 'total_duration': 10840455705, 'load_duration': 351873, 'prompt_eval_count': 33, 'prompt_eval_duration': 8007454000, 'eval_count': 10, 'eval_duration': 2831706000}",True
ipl  rajasthan royals vs  chennai super kings 2023 04 27,in the upcoming ipl game  scheduled for april 27 at 10 00 am et   if the rajasthan royals win  the market will resolve to  rajasthan    if the chennai super kings win  the market will resolve to  chennai     if the game is not completed by may 4  2023  11 59 59 pm et   the market will resolve 50 50 ,['Cricket'],True,True,"['chennai', 'rajasthan']",Rajasthan,outcome rajasthan,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:23:28.416633503Z', 'response': 'outcome: Rajasthan.', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 315, 3898, 28747, 16818, 293, 23018, 12809, 973, 7709, 28723, 17038, 1520, 28710, 6077, 19188, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28781, 28733, 28750, 28787, 28406, 1702, 28735, 28747, 5936, 28743, 540, 1520, 28710, 647, 464, 28754, 1150, 293, 23018, 1421, 13, 28801, 13, 406, 4215, 28747, 16818, 293, 23018, 28723], 'total_duration': 13029776242, 'load_duration': 340489, 'prompt_eval_count': 45, 'prompt_eval_duration': 10870015000, 'eval_count': 8, 'eval_duration': 2158578000}",True
will alexander lukashenko remain president of belarus through june 30 ,this market will resolve to  yes  if alexander lukashenko remains the president of belarus without interruption from may 15  2023 through june 30  2023  11 59 59 pm et  inclusive   otherwise  this market will resolve to  no    the resolution source for this market will be the cia world factbook page for belarus  currently available at https   www cia gov the world factbook countries belarus  government  a consensus of credible reporting will also suffice  ,['Global Politics'],True,True,"['no', 'yes']",Yes,outcome yes,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:23:38.867054201Z', 'response': 'Answer: outcome: Yes. Alexander Luk', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 2875, 11055, 393, 2950, 293, 540, 4798, 6344, 5120, 302, 4583, 283, 381, 1059, 4212, 28705, 28770, 28734, 28804, 28406, 1702, 28735, 28747, 5936, 2501, 647, 464, 5613, 1421, 13, 28801, 13, 2820, 16981, 28747, 14120, 28747, 5592, 28723, 11055, 393, 2950], 'total_duration': 10446769184, 'load_duration': 353546, 'prompt_eval_count': 32, 'prompt_eval_duration': 7702065000, 'eval_count': 10, 'eval_duration': 2743085000}",True
will byron donalds be the next speaker ,this market will resolve to  yes  if byron donalds is elected to be the next us speaker of the house after kevin mccarthy s ousting on october 3  2023  otherwise  this market will resolve to  no    for the purpose of resolving this market  unelected or temporary speakers will not count toward a  yes  resolution  e g  speaker pro tempore    the primary resolution source for this market will be information from the us government  however a consensus of credible reporting will also be used   if a new us speaker of the house is not elected by june 30  2024 11 59 pm et  this market will resolve to  no  ,['US politics'],True,True,"['yes', 'no']",No,outcome no,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:23:46.157401656Z', 'response': 'outcome: No.', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 2875, 2463, 1689, 14696, 28713, 347, 272, 1679, 8819, 4776, 28804, 28406, 1702, 28735, 28747, 5936, 5613, 647, 464, 2501, 1421, 13, 28801, 13, 406, 4215, 28747, 1770, 28723], 'total_duration': 7287523262, 'load_duration': 349581, 'prompt_eval_count': 23, 'prompt_eval_duration': 5750715000, 'eval_count': 6, 'eval_duration': 1535843000}",True
mlb  washington nationals vs  chicago cubs 2023 05 02,in the upcoming mlb game  scheduled for may 2 at 7 05 pm et   if the washington nationals win  the market will resolve to  nationals    if the chicago cubs win  the market will resolve to  cubs     if the game is not completed by may 16  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['cubs', 'nationals']",Nationals,outcome nationals,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:23:58.318234856Z', 'response': 'outcome: Nationals. The Nationals are', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 19003, 28760, 28747, 5924, 14317, 973, 7709, 28723, 8449, 12537, 28713, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28782, 28733, 28734, 28750, 28406, 1702, 28735, 28747, 5936, 28743, 437, 28713, 647, 464, 28759, 352, 973, 1421, 13, 28801, 13, 406, 4215, 28747, 14317, 973, 28723, 415, 14317, 973, 460], 'total_duration': 12157752207, 'load_duration': 356067, 'prompt_eval_count': 39, 'prompt_eval_duration': 9414355000, 'eval_count': 10, 'eval_duration': 2742146000}",True
eth above  1 850 on april 24 ,this market will resolve to  yes  if the binance 1 minute candle for eth usdt titled 2023 04 24 12 00 in the et timezone  referring to noon et  has a final  close  price of 1 850 01 or higher  or to  no  otherwise   the resolution source for this market is https   www binance com  specifically the eth usdt  close  prices  currently available at https   www binance com en trade eth_usdt  the binance api url for eth usdt may be used in the event that the chart is unavailable   please note that this market is about the price according to binance eth usdt  not according to other sources or spot markets ,['Prices'],True,True,"['yes', 'no']",No,outcome yes,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:24:07.703892966Z', 'response': 'outcome: Yes. The price of Ethere', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 413, 3151, 2747, 429, 28740, 28725, 28783, 28782, 28734, 356, 3999, 28705, 28750, 28781, 28804, 28406, 1702, 28735, 28747, 5936, 5613, 647, 464, 2501, 1421, 13, 28801, 13, 406, 4215, 28747, 5592, 28723, 415, 4144, 302, 11482, 397], 'total_duration': 9382227294, 'load_duration': 352153, 'prompt_eval_count': 28, 'prompt_eval_duration': 6638943000, 'eval_count': 10, 'eval_duration': 2741992000}",True
nba  sacramento kings vs  minnesota timberwolves 2023 03 04,in the upcoming nba game  scheduled for march 4 at 10 00 pm   if the sacramento kings win  the market will resolve to  kings    if the minnesota timberwolves win  the market will resolve to  timberwolves     if the game is not completed by april 16  2023  11 59 59 pm est   the market will resolve 50 50 ,['Basketball'],True,True,"['kings', 'timberwolves']",Timberwolves,outcome timberwolves,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:24:19.852783753Z', 'response': 'outcome: Timberwolves. The Tim', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 21041, 28747, 17219, 28712, 6566, 19188, 7709, 28723, 17849, 7240, 537, 28727, 18725, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28734, 28781, 28406, 1702, 28735, 28747, 5936, 28796, 742, 647, 464, 9834, 537, 28727, 18725, 1421, 13, 28801, 13, 406, 4215, 28747, 7240, 537, 28727, 18725, 28723, 415, 7240], 'total_duration': 12146095851, 'load_duration': 414571, 'prompt_eval_count': 41, 'prompt_eval_duration': 9402431000, 'eval_count': 10, 'eval_duration': 2742339000}",True
pelicans vs  hawks,in the upcoming nba game  scheduled for november 4  7 00 pm et   if the new orleans pelicans win  the market will resolve to  pelicans    if the atlanta hawks win  the market will resolve to  hawks     if the game is not completed by november 11  2023  11 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['hawks', 'pelicans']",Hawks,outcome pelicans,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:24:28.237660896Z', 'response': 'outcome: Pelicans. The Pelicans have', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 18042, 6835, 7709, 28723, 9402, 2285, 28406, 1702, 28735, 28747, 5936, 28769, 1067, 2285, 647, 464, 28753, 301, 6835, 1421, 13, 28801, 13, 406, 4215, 28747, 18042, 6835, 28723, 415, 18042, 6835, 506], 'total_duration': 8382066456, 'load_duration': 435963, 'prompt_eval_count': 23, 'prompt_eval_duration': 5653212000, 'eval_count': 10, 'eval_duration': 2727509000}",True
mlb  baltimore orioles vs  oakland athletics 2023 04 13,in the upcoming mlb game  scheduled for april 13 at 1 05 pm et   if the baltimore orioles win  the market will resolve to  orioles    if the oakland athletics win  the market will resolve to  athletics     if the game is not completed by april 27  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['orioles', 'athletics']",Orioles,outcome athletics,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:24:40.198101837Z', 'response': 'outcome: Athletics. The Athletics have', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 19003, 28760, 28747, 23349, 20698, 4721, 7709, 28723, 18005, 1207, 19092, 1063, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28781, 28733, 28740, 28770, 28406, 1702, 28735, 28747, 5936, 28762, 373, 4721, 647, 464, 28741, 10016, 1063, 1421, 13, 28801, 13, 406, 4215, 28747, 19092, 1063, 28723, 415, 19092, 1063, 506], 'total_duration': 11957639028, 'load_duration': 1222571, 'prompt_eval_count': 40, 'prompt_eval_duration': 9216166000, 'eval_count': 10, 'eval_duration': 2739166000}",True
will vvd win a plurality in the 2023 dutch general election ,this market will resolve to  yes  if vvd  people s party for freedom and democracy  controls a greater number of seats in the house of representatives than any other party after the results of the 2023 dutch general election are finalized  otherwise  this market will resolve to  no    if the results of this election aren t known by april 30  2024  11 59 pm et  this market will resolve 50 50   the primary resolution source for this market will be a consensus of credible reporting  in case of ambiguity official information from the government of the netherlands and or information published through the official website of the dutch electoral council  https   english kiesraad nl   will be used ,['Elections'],True,True,"['no', 'yes']",No,outcome yes,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:24:50.418035776Z', 'response': ""outcome: Yes. While it's impossible"", 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 2875, 550, 10293, 3108, 264, 26001, 472, 297, 272, 28705, 28750, 28734, 28750, 28770, 14738, 3592, 413, 1784, 28804, 28406, 1702, 28735, 28747, 5936, 2501, 647, 464, 5613, 1421, 13, 28801, 13, 406, 4215, 28747, 5592, 28723, 4023, 378, 28742, 28713, 8313], 'total_duration': 10217089095, 'load_duration': 328868, 'prompt_eval_count': 32, 'prompt_eval_duration': 7463033000, 'eval_count': 10, 'eval_duration': 2752802000}",True
nba  washington wizards vs  miami heat 2023 04 07,in the upcoming nba game  scheduled for april 7 at 7 00 pm et   if the washington wizards win  the market will resolve to  wizards    if the miami heat win  the market will resolve to  heat     if the game is not completed by april 16  2023  11 59 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['heat', 'wizards']",Wizards,outcome heat,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:25:01.838163471Z', 'response': 'outcome: Heat. The Miami Heat are more', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 21041, 28747, 5924, 394, 463, 2178, 7709, 28723, 16932, 24191, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28781, 28733, 28734, 28787, 28406, 1702, 28735, 28747, 5936, 2428, 270, 647, 464, 28780, 463, 2178, 1421, 13, 28801, 13, 406, 4215, 28747, 24191, 28723, 415, 16932, 24191, 460, 680], 'total_duration': 11417276358, 'load_duration': 425874, 'prompt_eval_count': 37, 'prompt_eval_duration': 8660760000, 'eval_count': 10, 'eval_duration': 2755267000}",True
explosion at zaporizhzhia nuclear plant by sep 30 ,this market will resolve to  yes  if a kinetic attack occurs at the zaporizhzhia nuclear power plant causing structural damage between august 2 and september 30  2023  11 59 59 pm et  otherwise  this market will resolve to  no    for the purposes of this market   structural damage  means a significant impairment to the integrity of the whole or part of the structure   the primary resolution source for this market will be a consensus of credible reporting  determination as to whether the zaporizhzhia nuclear plant has suffered structural damage will be made by this market s decentralized resolver  uma ,['Global Politics'],True,True,"['yes', 'no']",No,outcome no,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:25:10.739421123Z', 'response': 'outcome: No.', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 13702, 385, 296, 438, 1054, 19845, 463, 28716, 13881, 515, 12025, 5100, 486, 15493, 28705, 28770, 28734, 28804, 28406, 1702, 28735, 28747, 5936, 5613, 647, 464, 2501, 1421, 13, 28801, 13, 406, 4215, 28747, 1770, 28723], 'total_duration': 8897689911, 'load_duration': 395343, 'prompt_eval_count': 31, 'prompt_eval_duration': 7379313000, 'eval_count': 6, 'eval_duration': 1517115000}",True
nhl  philadelphia flyers vs  florida panthers 2023 03 21,in the upcoming nhl game  scheduled for march 21 at 7 00 pm et   if the philadelphia flyers win  the market will resolve to  flyers    if the florida panthers win  the market will resolve to  panthers     if the game is not completed by april 21  2023  11 59 59 pm et   the market will resolve 50 50 ,['Hockey'],True,True,"['panthers', 'flyers']",Flyers,outcome flyers,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:25:22.315723112Z', 'response': 'outcome: Flyers. This is based on', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 418, 11758, 28747, 15804, 20049, 404, 7709, 28723, 9500, 7687, 2199, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28750, 28740, 28406, 1702, 28735, 28747, 5936, 22922, 2199, 647, 464, 28765, 346, 404, 1421, 13, 28801, 13, 406, 4215, 28747, 20049, 404, 28723, 851, 349, 2818, 356], 'total_duration': 11573452784, 'load_duration': 333946, 'prompt_eval_count': 38, 'prompt_eval_duration': 8824376000, 'eval_count': 10, 'eval_duration': 2747745000}",True
mlb  philadelphia phillies vs  toronto blue jays 2023 05 09,in the upcoming mlb game  scheduled for may 9 at 6 40 pm et   if the philadelphia phillies win  the market will resolve to  phillies    if the toronto blue jays win  the market will resolve to  blue jays     if the game is not completed by may 23  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['phillies', 'blue jays']",Phillies,outcome blue jays,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:25:34.635776467Z', 'response': 'outcome: Blue Jays. The Blue J', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 19003, 28760, 28747, 15804, 17083, 497, 7709, 28723, 14984, 8836, 475, 748, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28782, 28733, 28734, 28774, 28406, 1702, 28735, 28747, 5936, 3330, 425, 497, 647, 464, 17596, 475, 748, 1421, 13, 28801, 13, 406, 4215, 28747, 8836, 475, 748, 28723, 415, 8836, 475], 'total_duration': 12316124357, 'load_duration': 318144, 'prompt_eval_count': 40, 'prompt_eval_duration': 9485205000, 'eval_count': 10, 'eval_duration': 2829853000}",True
will the fed cut rates in march ,this market will resolve to  yes  if the upper bound of the target federal funds rate is decreased at any point by march 31  2023  11 59 59 pm et  otherwise  this market will resolve to  no    this market may not resolve to  no  until march 31  2023  11 59 59 pm et has passed    the primary resolution source for this market will be the official website of the federal reserve  https   www federalreserve gov monetarypolicy openmarket htm   however a consensus of credible reporting may also be used ,['Fed interest rates'],True,True,"['yes', 'no']",No,outcome yes,"{'model': 'mistralinstructform3', 'created_at': '2024-02-04T19:25:42.692160512Z', 'response': 'outcome: Yes. The Federal Reserve has sign', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 2875, 272, 22377, 3119, 7978, 297, 4117, 28804, 28406, 1702, 28735, 28747, 5936, 5613, 647, 464, 2501, 1421, 13, 28801, 13, 406, 4215, 28747, 5592, 28723, 415, 11652, 22249, 659, 1492], 'total_duration': 8053314679, 'load_duration': 485221, 'prompt_eval_count': 21, 'prompt_eval_duration': 5254299000, 'eval_count': 10, 'eval_duration': 2797726000}",True
