question,description,category,active,closed,options,outcome,response,full_response,proper
nba  new york knicks vs  miami heat 2023 03 29,in the upcoming nba game  scheduled for march 29 at 7 30 pm et   if the new york knicks win  the market will resolve to  knicks    if the miami heat win  the market will resolve to  heat     if the game is not completed by april 16  2023  11 59 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['heat', 'knicks']",Knicks,n a,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:56:29.996998913Z', 'response': 'Please answer with only the chosen option in the format', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 21517, 29901, 1570, 3088, 8360, 7358, 7186, 29889, 23740, 940, 271, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29941, 29899, 29906, 29929, 6418, 29911, 27946, 29901, 6024, 3868, 271, 742, 525, 29968, 29876, 7358, 2033, 13, 30004, 13, 12148, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402], 'total_duration': 11512859723, 'load_duration': 338082, 'prompt_eval_count': 38, 'prompt_eval_duration': 8878323000, 'eval_count': 10, 'eval_duration': 2633340000}",False
bills vs  jaguars,in the upcoming nfl game  scheduled for october 8  9 30 am et   if the buffalo bills win  the market will resolve to  bills    if the jacksonville jaguars win  the market will resolve to  jaguars     if the game is not completed by october 15  2023  11 59 pm et  or it ends in a tie  the market will resolve 50 50 ,['Football'],True,True,"['bills', 'jaguars']",Jaguars,n a,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:56:38.032419052Z', 'response': 'Please choose the most likely outcome of the game between', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 350, 6090, 7186, 29889, 435, 10617, 1503, 6418, 29911, 27946, 29901, 6024, 29933, 6090, 742, 525, 29967, 10617, 1503, 2033, 13, 30004, 13, 12148, 6755, 278, 1556, 5517, 21957, 310, 278, 3748, 1546], 'total_duration': 8032492517, 'load_duration': 428482, 'prompt_eval_count': 23, 'prompt_eval_duration': 5426150000, 'eval_count': 10, 'eval_duration': 2604932000}",False
will leeds united beat southampton   02 25 2023 ,in the upcoming premier league soccer match scheduled for february 25  2023   if leeds united wins  this market will resolve to  yes   otherwise  this market will resolve to  no    if the game results in a draw  the market resolves to  no    if the game is not completed by march 11  2023  the market will resolve to 50 50  ,['Soccer'],True,True,"['no', 'yes']",Yes,outcome no,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:56:48.054650132Z', 'response': 'Please let me know your answer.', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 2811, 951, 5779, 3303, 16646, 4275, 314, 12533, 29973, 313, 29900, 29906, 29914, 29906, 29945, 29914, 29906, 29900, 29906, 29941, 29897, 6418, 29911, 27946, 29901, 6024, 3782, 742, 525, 8241, 2033, 13, 30004, 13, 12148, 1235, 592, 1073, 596, 1234, 29889], 'total_duration': 10018778052, 'load_duration': 352469, 'prompt_eval_count': 34, 'prompt_eval_duration': 7978660000, 'eval_count': 8, 'eval_duration': 2038809000}",True
ipl  rajasthan royals vs  chennai super kings 2023 04 27,in the upcoming ipl game  scheduled for april 27 at 10 00 am et   if the rajasthan royals win  the market will resolve to  rajasthan    if the chennai super kings win  the market will resolve to  chennai     if the game is not completed by may 4  2023  11 59 59 pm et   the market will resolve 50 50 ,['Cricket'],True,True,"['chennai', 'rajasthan']",Rajasthan,n a,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:57:00.96164679Z', 'response': 'Please answer the question by providing your prediction in the', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 5641, 29931, 29901, 15496, 294, 27603, 15793, 1338, 7186, 29889, 21589, 1056, 29875, 5670, 21701, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29946, 29899, 29906, 29955, 6418, 29911, 27946, 29901, 6024, 1451, 264, 1056, 29875, 742, 525, 29934, 1175, 294, 27603, 2033, 13, 30004, 13, 12148, 1234, 278, 1139, 491, 13138, 596, 18988, 297, 278], 'total_duration': 12903897859, 'load_duration': 370629, 'prompt_eval_count': 45, 'prompt_eval_duration': 10265026000, 'eval_count': 10, 'eval_duration': 2637478000}",False
will alexander lukashenko remain president of belarus through june 30 ,this market will resolve to  yes  if alexander lukashenko remains the president of belarus without interruption from may 15  2023 through june 30  2023  11 59 59 pm et  inclusive   otherwise  this market will resolve to  no    the resolution source for this market will be the cia world factbook page for belarus  currently available at https   www cia gov the world factbook countries belarus  government  a consensus of credible reporting will also suffice  ,['Global Politics'],True,True,"['no', 'yes']",Yes,outcome no,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:57:10.82394858Z', 'response': 'Please let me know if you need any further clar', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 2811, 9428, 365, 2679, 1161, 264, 2901, 3933, 7178, 310, 3741, 26465, 1549, 5306, 29871, 29941, 29900, 29973, 6418, 29911, 27946, 29901, 6024, 3782, 742, 525, 8241, 2033, 13, 30004, 13, 12148, 1235, 592, 1073, 565, 366, 817, 738, 4340, 7542], 'total_duration': 9859327091, 'load_duration': 391237, 'prompt_eval_count': 31, 'prompt_eval_duration': 7235063000, 'eval_count': 10, 'eval_duration': 2623055000}",True
will byron donalds be the next speaker ,this market will resolve to  yes  if byron donalds is elected to be the next us speaker of the house after kevin mccarthy s ousting on october 3  2023  otherwise  this market will resolve to  no    for the purpose of resolving this market  unelected or temporary speakers will not count toward a  yes  resolution  e g  speaker pro tempore    the primary resolution source for this market will be information from the us government  however a consensus of credible reporting will also be used   if a new us speaker of the house is not elected by june 30  2024 11 59 pm et  this market will resolve to  no  ,['US politics'],True,True,"['yes', 'no']",No,n a,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:57:18.926217624Z', 'response': 'Please answer with only the chosen option in the format', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 2811, 2648, 1617, 18935, 29879, 367, 278, 2446, 5013, 5790, 29973, 6418, 29911, 27946, 29901, 6024, 8241, 742, 525, 3782, 2033, 13, 30004, 13, 12148, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402], 'total_duration': 8098684631, 'load_duration': 811963, 'prompt_eval_count': 23, 'prompt_eval_duration': 5443481000, 'eval_count': 10, 'eval_duration': 2653467000}",False
mlb  washington nationals vs  chicago cubs 2023 05 02,in the upcoming mlb game  scheduled for may 2 at 7 05 pm et   if the washington nationals win  the market will resolve to  nationals    if the chicago cubs win  the market will resolve to  cubs     if the game is not completed by may 16  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['cubs', 'nationals']",Nationals,n a,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:57:30.088592351Z', 'response': 'Please predict which team will win the game and answer', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 23158, 29933, 29901, 7660, 3086, 29879, 7186, 29889, 10059, 315, 23954, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29945, 29899, 29900, 29906, 6418, 29911, 27946, 29901, 6024, 29907, 23954, 742, 525, 27325, 29879, 2033, 13, 30004, 13, 12148, 8500, 607, 3815, 674, 5401, 278, 3748, 322, 1234], 'total_duration': 11159236001, 'load_duration': 377379, 'prompt_eval_count': 37, 'prompt_eval_duration': 8535064000, 'eval_count': 10, 'eval_duration': 2622647000}",False
eth above  1 850 on april 24 ,this market will resolve to  yes  if the binance 1 minute candle for eth usdt titled 2023 04 24 12 00 in the et timezone  referring to noon et  has a final  close  price of 1 850 01 or higher  or to  no  otherwise   the resolution source for this market is https   www binance com  specifically the eth usdt  close  prices  currently available at https   www binance com en trade eth_usdt  the binance api url for eth usdt may be used in the event that the chart is unavailable   please note that this market is about the price according to binance eth usdt  not according to other sources or spot markets ,['Prices'],True,True,"['yes', 'no']",No,n a,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:57:38.650422567Z', 'response': 'Please choose an outcome and answer.', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 382, 4690, 2038, 395, 29896, 29892, 29947, 29945, 29900, 373, 3786, 29871, 29906, 29946, 29973, 6418, 29911, 27946, 29901, 6024, 8241, 742, 525, 3782, 2033, 13, 30004, 13, 12148, 6755, 385, 21957, 322, 1234, 29889], 'total_duration': 8558897233, 'load_duration': 421457, 'prompt_eval_count': 28, 'prompt_eval_duration': 6529460000, 'eval_count': 8, 'eval_duration': 2028117000}",False
nba  sacramento kings vs  minnesota timberwolves 2023 03 04,in the upcoming nba game  scheduled for march 4 at 10 00 pm   if the sacramento kings win  the market will resolve to  kings    if the minnesota timberwolves win  the market will resolve to  timberwolves     if the game is not completed by april 16  2023  11 59 59 pm est   the market will resolve 50 50 ,['Basketball'],True,True,"['kings', 'timberwolves']",Timberwolves,n a,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:57:50.769307214Z', 'response': 'Please answer with only the chosen option in the format', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 21517, 29901, 15573, 29878, 4487, 21701, 7186, 29889, 20994, 7870, 495, 24437, 1960, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29941, 29899, 29900, 29946, 6418, 29911, 27946, 29901, 6024, 29968, 886, 742, 525, 13711, 495, 24437, 1960, 2033, 13, 30004, 13, 12148, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402], 'total_duration': 12115681749, 'load_duration': 464696, 'prompt_eval_count': 41, 'prompt_eval_duration': 9396631000, 'eval_count': 10, 'eval_duration': 2717564000}",False
pelicans vs  hawks,in the upcoming nba game  scheduled for november 4  7 00 pm et   if the new orleans pelicans win  the market will resolve to  pelicans    if the atlanta hawks win  the market will resolve to  hawks     if the game is not completed by november 11  2023  11 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['hawks', 'pelicans']",Hawks,n a,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:57:59.193547814Z', 'response': 'Please choose the most likely outcome of the game between', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 15549, 16708, 7186, 29889, 10875, 2039, 6418, 29911, 27946, 29901, 6024, 29950, 1450, 2039, 742, 525, 29925, 295, 16708, 2033, 13, 30004, 13, 12148, 6755, 278, 1556, 5517, 21957, 310, 278, 3748, 1546], 'total_duration': 8420501098, 'load_duration': 405203, 'prompt_eval_count': 23, 'prompt_eval_duration': 5768467000, 'eval_count': 10, 'eval_duration': 2650530000}",False
mlb  baltimore orioles vs  oakland athletics 2023 04 13,in the upcoming mlb game  scheduled for april 13 at 1 05 pm et   if the baltimore orioles win  the market will resolve to  orioles    if the oakland athletics win  the market will resolve to  athletics     if the game is not completed by april 27  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['orioles', 'athletics']",Orioles,n a,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:58:10.747017719Z', 'response': 'Please answer with only the chosen option in the format', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 23158, 29933, 29901, 26767, 11678, 6544, 7186, 29889, 24132, 1049, 28981, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29946, 29899, 29896, 29941, 6418, 29911, 27946, 29901, 6024, 15988, 6544, 742, 525, 29909, 386, 1026, 1199, 2033, 13, 30004, 13, 12148, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402], 'total_duration': 11550646149, 'load_duration': 363082, 'prompt_eval_count': 39, 'prompt_eval_duration': 8935402000, 'eval_count': 10, 'eval_duration': 2613830000}",False
will vvd win a plurality in the 2023 dutch general election ,this market will resolve to  yes  if vvd  people s party for freedom and democracy  controls a greater number of seats in the house of representatives than any other party after the results of the 2023 dutch general election are finalized  otherwise  this market will resolve to  no    if the results of this election aren t known by april 30  2024  11 59 pm et  this market will resolve 50 50   the primary resolution source for this market will be a consensus of credible reporting  in case of ambiguity official information from the government of the netherlands and or information published through the official website of the dutch electoral council  https   english kiesraad nl   will be used ,['Elections'],True,True,"['no', 'yes']",No,n a,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:58:21.094082786Z', 'response': 'Please answer with only the chosen option in the format', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 2811, 478, 10699, 5401, 263, 715, 332, 2877, 297, 278, 29871, 29906, 29900, 29906, 29941, 14872, 4593, 382, 1464, 29973, 6418, 29911, 27946, 29901, 6024, 3782, 742, 525, 8241, 2033, 13, 30004, 13, 12148, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402], 'total_duration': 10343968264, 'load_duration': 480868, 'prompt_eval_count': 33, 'prompt_eval_duration': 7693324000, 'eval_count': 10, 'eval_duration': 2649272000}",False
nba  washington wizards vs  miami heat 2023 04 07,in the upcoming nba game  scheduled for april 7 at 7 00 pm et   if the washington wizards win  the market will resolve to  wizards    if the miami heat win  the market will resolve to  heat     if the game is not completed by april 16  2023  11 59 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['heat', 'wizards']",Wizards,n a,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:58:32.47736174Z', 'response': 'Please answer with only the chosen option in the format', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 21517, 29901, 7660, 399, 466, 3163, 7186, 29889, 23740, 940, 271, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29946, 29899, 29900, 29955, 6418, 29911, 27946, 29901, 6024, 3868, 271, 742, 525, 29956, 466, 3163, 2033, 13, 30004, 13, 12148, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402], 'total_duration': 11380304304, 'load_duration': 351758, 'prompt_eval_count': 38, 'prompt_eval_duration': 8767528000, 'eval_count': 10, 'eval_duration': 2611255000}",False
explosion at zaporizhzhia nuclear plant by sep 30 ,this market will resolve to  yes  if a kinetic attack occurs at the zaporizhzhia nuclear power plant causing structural damage between august 2 and september 30  2023  11 59 59 pm et  otherwise  this market will resolve to  no    for the purposes of this market   structural damage  means a significant impairment to the integrity of the whole or part of the structure   the primary resolution source for this market will be a consensus of credible reporting  determination as to whether the zaporizhzhia nuclear plant has suffered structural damage will be made by this market s decentralized resolver  uma ,['Global Politics'],True,True,"['yes', 'no']",No,n a,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:58:41.929074902Z', 'response': 'Please choose an outcome and answer.', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 1222, 572, 359, 291, 472, 796, 26191, 466, 29882, 17599, 423, 20346, 8024, 491, 29639, 29871, 29941, 29900, 29973, 6418, 29911, 27946, 29901, 6024, 8241, 742, 525, 3782, 2033, 13, 30004, 13, 12148, 6755, 385, 21957, 322, 1234, 29889], 'total_duration': 9448307062, 'load_duration': 389723, 'prompt_eval_count': 32, 'prompt_eval_duration': 7431295000, 'eval_count': 8, 'eval_duration': 2015395000}",False
nhl  philadelphia flyers vs  florida panthers 2023 03 21,in the upcoming nhl game  scheduled for march 21 at 7 00 pm et   if the philadelphia flyers win  the market will resolve to  flyers    if the florida panthers win  the market will resolve to  panthers     if the game is not completed by april 21  2023  11 59 59 pm et   the market will resolve 50 50 ,['Hockey'],True,True,"['panthers', 'flyers']",Flyers,n a,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:58:53.293355562Z', 'response': 'Please answer with only the chosen option in the format', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 405, 15444, 29901, 18292, 28738, 414, 7186, 29889, 13813, 6518, 3341, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29941, 29899, 29906, 29896, 6418, 29911, 27946, 29901, 6024, 23684, 3341, 742, 525, 29943, 368, 414, 2033, 13, 30004, 13, 12148, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402], 'total_duration': 11361279275, 'load_duration': 351823, 'prompt_eval_count': 38, 'prompt_eval_duration': 8717808000, 'eval_count': 10, 'eval_duration': 2642284000}",False
mlb  philadelphia phillies vs  toronto blue jays 2023 05 09,in the upcoming mlb game  scheduled for may 9 at 6 40 pm et   if the philadelphia phillies win  the market will resolve to  phillies    if the toronto blue jays win  the market will resolve to  blue jays     if the game is not completed by may 23  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['phillies', 'blue jays']",Phillies,n a,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:59:05.047146249Z', 'response': 'Please answer with only the chosen option in the format', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 23158, 29933, 29901, 18292, 21856, 583, 7186, 29889, 17612, 10924, 435, 1036, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29945, 29899, 29900, 29929, 6418, 29911, 27946, 29901, 6024, 4819, 453, 583, 742, 525, 21319, 435, 1036, 2033, 13, 30004, 13, 12148, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402], 'total_duration': 11750585601, 'load_duration': 490095, 'prompt_eval_count': 40, 'prompt_eval_duration': 9106344000, 'eval_count': 10, 'eval_duration': 2642824000}",False
will the fed cut rates in march ,this market will resolve to  yes  if the upper bound of the target federal funds rate is decreased at any point by march 31  2023  11 59 59 pm et  otherwise  this market will resolve to  no    this market may not resolve to  no  until march 31  2023  11 59 59 pm et has passed    the primary resolution source for this market will be the official website of the federal reserve  https   www federalreserve gov monetarypolicy openmarket htm   however a consensus of credible reporting may also be used ,['Fed interest rates'],True,True,"['yes', 'no']",No,n a,"{'model': 'llama2form4', 'created_at': '2024-02-04T17:59:12.592096404Z', 'response': 'Please answer with only the chosen option in the format', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 2811, 278, 17972, 5700, 19257, 297, 4779, 29973, 6418, 29911, 27946, 29901, 6024, 8241, 742, 525, 3782, 2033, 13, 30004, 13, 12148, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402], 'total_duration': 7541607466, 'load_duration': 357873, 'prompt_eval_count': 21, 'prompt_eval_duration': 4945103000, 'eval_count': 10, 'eval_duration': 2595349000}",False
