question,description,category,active,closed,options,outcome,response,full_response,proper
nba  new york knicks vs  miami heat 2023 03 29,in the upcoming nba game  scheduled for march 29 at 7 30 pm et   if the new york knicks win  the market will resolve to  knicks    if the miami heat win  the market will resolve to  heat     if the game is not completed by april 16  2023  11 59 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['heat', 'knicks']",Knicks,n a,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:19:04.10171274Z', 'response': 'outcome: This is a basketball match between the', 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 28759, 4844, 28747, 1450, 2726, 9789, 5446, 7709, 28723, 16932, 24191, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28750, 28774, 5936, 2428, 270, 647, 464, 28796, 28711, 5446, 1421, 13, 28801, 13, 406, 4215, 28747, 851, 349, 264, 16382, 2918, 1444, 272], 'total_duration': 11730435293, 'load_duration': 329740, 'prompt_eval_count': 34, 'prompt_eval_duration': 8849375000, 'eval_count': 10, 'eval_duration': 2879775000}",False
bills vs  jaguars,in the upcoming nfl game  scheduled for october 8  9 30 am et   if the buffalo bills win  the market will resolve to  bills    if the jacksonville jaguars win  the market will resolve to  jaguars     if the game is not completed by october 15  2023  11 59 pm et  or it ends in a tie  the market will resolve 50 50 ,['Football'],True,True,"['bills', 'jaguars']",Jaguars,n a,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:19:12.040310846Z', 'response': 'The outcome of this football game is not known at', 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 28760, 2767, 7709, 28723, 475, 12736, 1168, 5936, 28760, 2767, 647, 464, 28798, 12736, 1168, 1421, 13, 28801, 13, 1014, 14120, 302, 456, 6569, 2039, 349, 459, 2651, 438], 'total_duration': 7935800655, 'load_duration': 343421, 'prompt_eval_count': 19, 'prompt_eval_duration': 5047530000, 'eval_count': 10, 'eval_duration': 2887077000}",False
will leeds united beat southampton   02 25 2023 ,in the upcoming premier league soccer match scheduled for february 25  2023   if leeds united wins  this market will resolve to  yes   otherwise  this market will resolve to  no    if the game results in a draw  the market resolves to  no    if the game is not completed by march 11  2023  the market will resolve to 50 50  ,['Soccer'],True,True,"['no', 'yes']",Yes,n a,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:19:22.39871634Z', 'response': 'outcome: The outcome of a football match is', 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 12695, 1337, 5947, 2969, 8239, 3658, 27397, 28804, 325, 28734, 28750, 28748, 28750, 28782, 28748, 28750, 28734, 28750, 28770, 28731, 5936, 2501, 647, 464, 5613, 1421, 13, 28801, 13, 406, 4215, 28747, 415, 14120, 302, 264, 6569, 2918, 349], 'total_duration': 10355485788, 'load_duration': 322434, 'prompt_eval_count': 29, 'prompt_eval_duration': 7453608000, 'eval_count': 10, 'eval_duration': 2900658000}",False
ipl  rajasthan royals vs  chennai super kings 2023 04 27,in the upcoming ipl game  scheduled for april 27 at 10 00 am et   if the rajasthan royals win  the market will resolve to  rajasthan    if the chennai super kings win  the market will resolve to  chennai     if the game is not completed by may 4  2023  11 59 59 pm et   the market will resolve 50 50 ,['Cricket'],True,True,"['chennai', 'rajasthan']",Rajasthan,n a,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:19:35.74601395Z', 'response': 'outcome: This is a cricket match between the', 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 2665, 28758, 28747, 16818, 293, 23018, 12809, 973, 7709, 28723, 17038, 1520, 28710, 6077, 19188, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28781, 28733, 28750, 28787, 5936, 28743, 540, 1520, 28710, 647, 464, 28754, 1150, 293, 23018, 1421, 13, 28801, 13, 406, 4215, 28747, 851, 349, 264, 26023, 2918, 1444, 272], 'total_duration': 13344265836, 'load_duration': 319353, 'prompt_eval_count': 41, 'prompt_eval_duration': 10419843000, 'eval_count': 10, 'eval_duration': 2923146000}",False
will alexander lukashenko remain president of belarus through june 30 ,this market will resolve to  yes  if alexander lukashenko remains the president of belarus without interruption from may 15  2023 through june 30  2023  11 59 59 pm et  inclusive   otherwise  this market will resolve to  no    the resolution source for this market will be the cia world factbook page for belarus  currently available at https   www cia gov the world factbook countries belarus  government  a consensus of credible reporting will also suffice  ,['Global Politics'],True,True,"['no', 'yes']",Yes,n a,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:19:45.915130431Z', 'response': 'outcome: Yes. As of now, there', 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 12695, 11055, 393, 2950, 293, 540, 4798, 6344, 5120, 302, 4583, 283, 381, 1059, 4212, 28705, 28770, 28734, 28804, 5936, 2501, 647, 464, 5613, 1421, 13, 28801, 13, 406, 4215, 28747, 5592, 28723, 1136, 302, 1055, 28725, 736], 'total_duration': 10166003456, 'load_duration': 330774, 'prompt_eval_count': 28, 'prompt_eval_duration': 7250931000, 'eval_count': 10, 'eval_duration': 2913844000}",False
will byron donalds be the next speaker ,this market will resolve to  yes  if byron donalds is elected to be the next us speaker of the house after kevin mccarthy s ousting on october 3  2023  otherwise  this market will resolve to  no    for the purpose of resolving this market  unelected or temporary speakers will not count toward a  yes  resolution  e g  speaker pro tempore    the primary resolution source for this market will be information from the us government  however a consensus of credible reporting will also be used   if a new us speaker of the house is not elected by june 30  2024 11 59 pm et  this market will resolve to  no  ,['US politics'],True,True,"['yes', 'no']",No,outcome no,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:19:53.840207939Z', 'response': ""outcome: 'No'. \r\nByron"", 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 12695, 2463, 1689, 14696, 28713, 347, 272, 1679, 8819, 4776, 28804, 5936, 5613, 647, 464, 2501, 1421, 13, 28801, 13, 406, 4215, 28747, 464, 2501, 4135, 1302, 13, 1930, 1689], 'total_duration': 7922254708, 'load_duration': 313248, 'prompt_eval_count': 19, 'prompt_eval_duration': 5055087000, 'eval_count': 10, 'eval_duration': 2866026000}",True
mlb  washington nationals vs  chicago cubs 2023 05 02,in the upcoming mlb game  scheduled for may 2 at 7 05 pm et   if the washington nationals win  the market will resolve to  nationals    if the chicago cubs win  the market will resolve to  cubs     if the game is not completed by may 16  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['cubs', 'nationals']",Nationals,n a,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:20:05.745083897Z', 'response': 'outcome: This is a baseball match between the', 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 3827, 28760, 28747, 5924, 14317, 973, 7709, 28723, 8449, 12537, 28713, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28782, 28733, 28734, 28750, 5936, 28743, 437, 28713, 647, 464, 28759, 352, 973, 1421, 13, 28801, 13, 406, 4215, 28747, 851, 349, 264, 14672, 2918, 1444, 272], 'total_duration': 11901906363, 'load_duration': 788327, 'prompt_eval_count': 35, 'prompt_eval_duration': 8987268000, 'eval_count': 10, 'eval_duration': 2912953000}",False
eth above  1 850 on april 24 ,this market will resolve to  yes  if the binance 1 minute candle for eth usdt titled 2023 04 24 12 00 in the et timezone  referring to noon et  has a final  close  price of 1 850 01 or higher  or to  no  otherwise   the resolution source for this market is https   www binance com  specifically the eth usdt  close  prices  currently available at https   www binance com en trade eth_usdt  the binance api url for eth usdt may be used in the event that the chart is unavailable   please note that this market is about the price according to binance eth usdt  not according to other sources or spot markets ,['Prices'],True,True,"['yes', 'no']",No,outcome no,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:20:14.688202335Z', 'response': ""outcome: 'No'. The current price of"", 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 21138, 2747, 429, 28740, 28725, 28783, 28782, 28734, 356, 3999, 28705, 28750, 28781, 28804, 5936, 5613, 647, 464, 2501, 1421, 13, 28801, 13, 406, 4215, 28747, 464, 2501, 4135, 415, 1868, 4144, 302], 'total_duration': 8940111240, 'load_duration': 349119, 'prompt_eval_count': 23, 'prompt_eval_duration': 6012588000, 'eval_count': 10, 'eval_duration': 2926184000}",True
nba  sacramento kings vs  minnesota timberwolves 2023 03 04,in the upcoming nba game  scheduled for march 4 at 10 00 pm   if the sacramento kings win  the market will resolve to  kings    if the minnesota timberwolves win  the market will resolve to  timberwolves     if the game is not completed by april 16  2023  11 59 59 pm est   the market will resolve 50 50 ,['Basketball'],True,True,"['kings', 'timberwolves']",Timberwolves,n a,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:20:27.365191572Z', 'response': 'outcome: This is a basketball match between the', 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 28759, 4844, 28747, 17219, 28712, 6566, 19188, 7709, 28723, 17849, 7240, 537, 28727, 18725, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28734, 28781, 5936, 28796, 742, 647, 464, 9834, 537, 28727, 18725, 1421, 13, 28801, 13, 406, 4215, 28747, 851, 349, 264, 16382, 2918, 1444, 272], 'total_duration': 12674164842, 'load_duration': 338218, 'prompt_eval_count': 38, 'prompt_eval_duration': 9745883000, 'eval_count': 10, 'eval_duration': 2926917000}",False
pelicans vs  hawks,in the upcoming nba game  scheduled for november 4  7 00 pm et   if the new orleans pelicans win  the market will resolve to  pelicans    if the atlanta hawks win  the market will resolve to  hawks     if the game is not completed by november 11  2023  11 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['hawks', 'pelicans']",Hawks,n a,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:20:35.586993714Z', 'response': 'outcome: It is impossible to predict the outcome', 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 28753, 301, 6835, 7709, 28723, 9402, 2285, 5936, 28769, 1067, 2285, 647, 464, 28753, 301, 6835, 1421, 13, 28801, 13, 406, 4215, 28747, 661, 349, 8313, 298, 6782, 272, 14120], 'total_duration': 8218496284, 'load_duration': 431588, 'prompt_eval_count': 20, 'prompt_eval_duration': 5299817000, 'eval_count': 10, 'eval_duration': 2917369000}",False
mlb  baltimore orioles vs  oakland athletics 2023 04 13,in the upcoming mlb game  scheduled for april 13 at 1 05 pm et   if the baltimore orioles win  the market will resolve to  orioles    if the oakland athletics win  the market will resolve to  athletics     if the game is not completed by april 27  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['orioles', 'athletics']",Orioles,n a,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:20:47.718697528Z', 'response': ""Assuming we don't have access to any"", 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 3827, 28760, 28747, 23349, 20698, 4721, 7709, 28723, 18005, 1207, 19092, 1063, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28781, 28733, 28740, 28770, 5936, 28762, 373, 4721, 647, 464, 28741, 10016, 1063, 1421, 13, 28801, 13, 7226, 21542, 478, 949, 28742, 28707, 506, 2735, 298, 707], 'total_duration': 12128436130, 'load_duration': 349524, 'prompt_eval_count': 36, 'prompt_eval_duration': 9204907000, 'eval_count': 10, 'eval_duration': 2922347000}",False
will vvd win a plurality in the 2023 dutch general election ,this market will resolve to  yes  if vvd  people s party for freedom and democracy  controls a greater number of seats in the house of representatives than any other party after the results of the 2023 dutch general election are finalized  otherwise  this market will resolve to  no    if the results of this election aren t known by april 30  2024  11 59 pm et  this market will resolve 50 50   the primary resolution source for this market will be a consensus of credible reporting  in case of ambiguity official information from the government of the netherlands and or information published through the official website of the dutch electoral council  https   english kiesraad nl   will be used ,['Elections'],True,True,"['no', 'yes']",No,outcome yes,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:20:58.007050276Z', 'response': ""outcome: Yes. VVD (People'"", 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 12695, 550, 10293, 3108, 264, 26001, 472, 297, 272, 28705, 28750, 28734, 28750, 28770, 14738, 3592, 413, 1784, 28804, 5936, 2501, 647, 464, 5613, 1421, 13, 28801, 13, 406, 4215, 28747, 5592, 28723, 550, 10293, 325, 21794, 28742], 'total_duration': 10285490351, 'load_duration': 320111, 'prompt_eval_count': 28, 'prompt_eval_duration': 7327586000, 'eval_count': 10, 'eval_duration': 2956589000}",True
nba  washington wizards vs  miami heat 2023 04 07,in the upcoming nba game  scheduled for april 7 at 7 00 pm et   if the washington wizards win  the market will resolve to  wizards    if the miami heat win  the market will resolve to  heat     if the game is not completed by april 16  2023  11 59 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['heat', 'wizards']",Wizards,n a,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:21:09.708250265Z', 'response': 'outcome: This is a basketball game between the', 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 28759, 4844, 28747, 5924, 394, 463, 2178, 7709, 28723, 16932, 24191, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28781, 28733, 28734, 28787, 5936, 2428, 270, 647, 464, 28780, 463, 2178, 1421, 13, 28801, 13, 406, 4215, 28747, 851, 349, 264, 16382, 2039, 1444, 272], 'total_duration': 11698339542, 'load_duration': 322582, 'prompt_eval_count': 34, 'prompt_eval_duration': 8783544000, 'eval_count': 10, 'eval_duration': 2913503000}",False
explosion at zaporizhzhia nuclear plant by sep 30 ,this market will resolve to  yes  if a kinetic attack occurs at the zaporizhzhia nuclear power plant causing structural damage between august 2 and september 30  2023  11 59 59 pm et  otherwise  this market will resolve to  no    for the purposes of this market   structural damage  means a significant impairment to the integrity of the whole or part of the structure   the primary resolution source for this market will be a consensus of credible reporting  determination as to whether the zaporizhzhia nuclear plant has suffered structural damage will be made by this market s decentralized resolver  uma ,['Global Politics'],True,True,"['yes', 'no']",No,outcome no,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:21:19.965174538Z', 'response': ""outcome: 'No'. The Zaporiz"", 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 966, 452, 385, 296, 438, 1054, 19845, 463, 28716, 13881, 515, 12025, 5100, 486, 15493, 28705, 28770, 28734, 28804, 5936, 5613, 647, 464, 2501, 1421, 13, 28801, 13, 406, 4215, 28747, 464, 2501, 4135, 415, 1054, 19845, 463], 'total_duration': 10253868352, 'load_duration': 315945, 'prompt_eval_count': 28, 'prompt_eval_duration': 7237537000, 'eval_count': 10, 'eval_duration': 3015093000}",True
nhl  philadelphia flyers vs  florida panthers 2023 03 21,in the upcoming nhl game  scheduled for march 21 at 7 00 pm et   if the philadelphia flyers win  the market will resolve to  flyers    if the florida panthers win  the market will resolve to  panthers     if the game is not completed by april 21  2023  11 59 59 pm et   the market will resolve 50 50 ,['Hockey'],True,True,"['panthers', 'flyers']",Flyers,n a,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:21:31.756298631Z', 'response': 'outcome: This is a hockey match between the', 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 28759, 11758, 28747, 15804, 20049, 404, 7709, 28723, 9500, 7687, 2199, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28770, 28733, 28750, 28740, 5936, 22922, 2199, 647, 464, 28765, 346, 404, 1421, 13, 28801, 13, 406, 4215, 28747, 851, 349, 264, 21199, 2918, 1444, 272], 'total_duration': 11788001201, 'load_duration': 352925, 'prompt_eval_count': 34, 'prompt_eval_duration': 8873456000, 'eval_count': 10, 'eval_duration': 2913144000}",False
mlb  philadelphia phillies vs  toronto blue jays 2023 05 09,in the upcoming mlb game  scheduled for may 9 at 6 40 pm et   if the philadelphia phillies win  the market will resolve to  phillies    if the toronto blue jays win  the market will resolve to  blue jays     if the game is not completed by may 23  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['phillies', 'blue jays']",Phillies,n a,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:21:43.960102226Z', 'response': ""Assuming we don't have access to any"", 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 3827, 28760, 28747, 15804, 17083, 497, 7709, 28723, 14984, 8836, 475, 748, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28782, 28733, 28734, 28774, 5936, 3330, 425, 497, 647, 464, 17596, 475, 748, 1421, 13, 28801, 13, 7226, 21542, 478, 949, 28742, 28707, 506, 2735, 298, 707], 'total_duration': 12200867749, 'load_duration': 316685, 'prompt_eval_count': 36, 'prompt_eval_duration': 9276832000, 'eval_count': 10, 'eval_duration': 2922949000}",False
will the fed cut rates in march ,this market will resolve to  yes  if the upper bound of the target federal funds rate is decreased at any point by march 31  2023  11 59 59 pm et  otherwise  this market will resolve to  no    this market may not resolve to  no  until march 31  2023  11 59 59 pm et has passed    the primary resolution source for this market will be the official website of the federal reserve  https   www federalreserve gov monetarypolicy openmarket htm   however a consensus of credible reporting may also be used ,['Fed interest rates'],True,True,"['yes', 'no']",No,n a,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:21:51.422378156Z', 'response': ""outcome: 'It is currently uncertain as the"", 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 12695, 272, 22377, 3119, 7978, 297, 4117, 28804, 5936, 5613, 647, 464, 2501, 1421, 13, 28801, 13, 406, 4215, 28747, 464, 1313, 349, 5489, 12518, 390, 272], 'total_duration': 7459044953, 'load_duration': 345410, 'prompt_eval_count': 17, 'prompt_eval_duration': 4562892000, 'eval_count': 10, 'eval_duration': 2894968000}",False
mlb  miami marlins vs  arizona diamondbacks 2023 04 14,in the upcoming mlb game  scheduled for april 14 at 6 40 pm et   if the miami marlins win  the market will resolve to  marlins    if the arizona diamondbacks win  the market will resolve to  diamondbacks     if the game is not completed by april 28  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['marlins', 'diamondbacks']",Marlins,n a,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:22:03.800565248Z', 'response': ""Assuming no new information is given, it'"", 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 3827, 28760, 28747, 16932, 1471, 28714, 1126, 7709, 28723, 17289, 25191, 19076, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28781, 28733, 28740, 28781, 5936, 28755, 1977, 1126, 647, 464, 28757, 2643, 1089, 19076, 1421, 13, 28801, 13, 7226, 21542, 708, 633, 1871, 349, 2078, 28725, 378, 28742], 'total_duration': 12375341523, 'load_duration': 325478, 'prompt_eval_count': 37, 'prompt_eval_duration': 9451565000, 'eval_count': 10, 'eval_duration': 2922501000}",False
will joe biden be the 2023 time person of the year ,if joe biden is named as time s person of the year for 2023  this market will resolve to  yes   otherwise  this market will resolve to  no    please note  that this market will resolve to  yes  if joe biden is named time s person of the year either alone or in conjunction with another person or thing  so long as joe biden is directly referenced  if  for example  the person of the year is  joe and jill biden   this market will resolve to  yes   if  however  the person of the year is the  the united states executive branch   this market will resolve to  no    if time s cover and other time webpages have different winners for the person of the year  only one of them has to mention joe biden as the winner for this market to resolve to  yes    this market can resolve after the 2023 time s person of the year is announced by time magazine  if for any reason the 2023 time s person of the year is not announced by january 15  2024  11 59 pm et   this market will resolve to  no  ,['Celebrities'],True,True,"['no', 'yes']",No,outcome no,"{'model': 'mistralinstructform2', 'created_at': '2024-02-04T16:22:13.332125709Z', 'response': ""outcome: 'No'. The TIME Person of"", 'done': True, 'context': [1302, 13, 28801, 13, 1014, 2188, 5659, 298, 873, 767, 622, 4804, 297, 272, 3437, 684, 264, 2552, 1951, 5488, 13, 17555, 848, 272, 14120, 302, 272, 2996, 2373, 272, 1258, 299, 2877, 297, 272, 1170, 468, 1468, 5488, 13, 1146, 19571, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 14120, 19593, 28801, 13, 28801, 13, 12695, 7833, 21377, 347, 272, 28705, 28750, 28734, 28750, 28770, 25720, 6441, 302, 272, 7601, 28804, 5936, 2501, 647, 464, 5613, 1421, 13, 28801, 13, 406, 4215, 28747, 464, 2501, 4135, 415, 25720, 6441, 302], 'total_duration': 9528644198, 'load_duration': 340296, 'prompt_eval_count': 25, 'prompt_eval_duration': 6550481000, 'eval_count': 10, 'eval_duration': 2977063000}",True
