question,description,category,active,closed,options,outcome,response,full_response,proper
will vvd win a plurality in the 2023 dutch general election ,this market will resolve to  yes  if vvd  people s party for freedom and democracy  controls a greater number of seats in the house of representatives than any other party after the results of the 2023 dutch general election are finalized  otherwise  this market will resolve to  no    if the results of this election aren t known by april 30  2024  11 59 pm et  this market will resolve 50 50   the primary resolution source for this market will be a consensus of credible reporting  in case of ambiguity official information from the government of the netherlands and or information published through the official website of the dutch electoral council  https   english kiesraad nl   will be used ,['Elections'],True,True,"['no', 'yes']",No,outcome yes,"{'model': 'llama2textform4', 'created_at': '2024-02-05T12:38:23.779758749Z', 'response': 'OUTCOME: Yes', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 2811, 478, 10699, 5401, 263, 715, 332, 2877, 297, 278, 29871, 29906, 29900, 29906, 29941, 14872, 4593, 382, 1464, 29973, 910, 9999, 674, 8814, 304, 376, 8241, 29908, 565, 478, 10699, 313, 15666, 1991, 29915, 29879, 9173, 363, 3878, 11607, 322, 4432, 25804, 29897, 11761, 263, 7621, 1353, 310, 22091, 297, 278, 5619, 310, 28757, 1135, 738, 916, 6263, 1156, 278, 2582, 310, 278, 29871, 29906, 29900, 29906, 29941, 14872, 2498, 8271, 526, 2186, 1891, 29889, 13466, 29892, 445, 9999, 674, 8814, 304, 376, 3782, 1642, 29871, 960, 278, 2582, 310, 445, 8271, 9455, 29915, 29873, 2998, 491, 3786, 29871, 29941, 29900, 29892, 29871, 29906, 29900, 29906, 29946, 29892, 29871, 29896, 29896, 29901, 29945, 29929, 11278, 382, 29911, 29892, 445, 9999, 674, 8814, 29871, 29945, 29900, 29899, 29945, 29900, 29889, 29871, 450, 7601, 10104, 2752, 363, 445, 9999, 674, 367, 263, 1136, 8841, 310, 6625, 1821, 23415, 29889, 512, 1206, 310, 22363, 537, 6221, 2472, 515, 278, 5874, 310, 278, 24553, 322, 29914, 272, 2472, 6369, 1549, 278, 6221, 4700, 310, 278, 14872, 3546, 11251, 18701, 313, 991, 597, 996, 1674, 29889, 29895, 583, 336, 328, 29889, 12938, 4551, 674, 367, 1304, 29889, 6418, 29911, 27946, 29901, 6024, 3782, 742, 525, 8241, 2033, 13, 30004, 13, 12015, 3217, 2303, 29901, 3869], 'total_duration': 41918218984, 'load_duration': 346042, 'prompt_eval_count': 206, 'prompt_eval_duration': 40474056000, 'eval_count': 6, 'eval_duration': 1442992000}",True
nba  washington wizards vs  miami heat 2023 04 07,in the upcoming nba game  scheduled for april 7 at 7 00 pm et   if the washington wizards win  the market will resolve to  wizards    if the miami heat win  the market will resolve to  heat     if the game is not completed by april 16  2023  11 59 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['heat', 'wizards']",Wizards,outcome heat,"{'model': 'llama2textform4', 'created_at': '2024-02-05T12:38:54.779789038Z', 'response': 'OUTCOME: Heat\r\n\r\n', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 21517, 29901, 7660, 399, 466, 3163, 7186, 29889, 23740, 940, 271, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29946, 29899, 29900, 29955, 512, 278, 701, 11506, 21517, 3748, 29892, 21467, 363, 3786, 29871, 29955, 472, 29871, 29955, 29901, 29900, 29900, 11278, 382, 29911, 29901, 29871, 960, 278, 7660, 399, 466, 3163, 5401, 29892, 278, 9999, 674, 8814, 304, 1346, 29956, 466, 3163, 8643, 29871, 960, 278, 23740, 940, 271, 5401, 29892, 278, 9999, 674, 8814, 304, 1346, 3868, 271, 8643, 259, 960, 278, 3748, 338, 451, 8676, 491, 3786, 29871, 29896, 29953, 29892, 29871, 29906, 29900, 29906, 29941, 313, 29896, 29896, 29901, 29945, 29929, 29901, 29945, 29929, 11278, 382, 29911, 511, 278, 9999, 674, 8814, 29871, 29945, 29900, 29899, 29945, 29900, 29889, 6418, 29911, 27946, 29901, 6024, 3868, 271, 742, 525, 29956, 466, 3163, 2033, 13, 30004, 13, 12015, 3217, 2303, 29901, 940, 271, 30004, 13, 30004, 13], 'total_duration': 30995750402, 'load_duration': 369688, 'prompt_eval_count': 138, 'prompt_eval_duration': 28438025000, 'eval_count': 10, 'eval_duration': 2556298000}",True
explosion at zaporizhzhia nuclear plant by sep 30 ,this market will resolve to  yes  if a kinetic attack occurs at the zaporizhzhia nuclear power plant causing structural damage between august 2 and september 30  2023  11 59 59 pm et  otherwise  this market will resolve to  no    for the purposes of this market   structural damage  means a significant impairment to the integrity of the whole or part of the structure   the primary resolution source for this market will be a consensus of credible reporting  determination as to whether the zaporizhzhia nuclear plant has suffered structural damage will be made by this market s decentralized resolver  uma ,['Global Politics'],True,True,"['yes', 'no']",No,outcome yes,"{'model': 'llama2textform4', 'created_at': '2024-02-05T12:39:33.400438257Z', 'response': 'OUTCOME: Yes\n', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 1222, 572, 359, 291, 472, 796, 26191, 466, 29882, 17599, 423, 20346, 8024, 491, 29639, 29871, 29941, 29900, 29973, 910, 9999, 674, 8814, 304, 376, 8241, 29908, 565, 263, 19015, 7492, 5337, 10008, 472, 278, 796, 26191, 466, 29882, 17599, 423, 20346, 3081, 8024, 10805, 2281, 3631, 18658, 1546, 3111, 29871, 29906, 322, 3839, 29871, 29941, 29900, 29892, 29871, 29906, 29900, 29906, 29941, 29892, 29871, 29896, 29896, 29901, 29945, 29929, 29901, 29945, 29929, 11278, 382, 29911, 29889, 13466, 29892, 445, 9999, 674, 8814, 304, 376, 3782, 1642, 29871, 1152, 278, 11976, 310, 445, 9999, 29892, 376, 4984, 3631, 18658, 29908, 2794, 263, 7282, 2411, 1466, 358, 304, 278, 28410, 310, 278, 3353, 470, 760, 310, 278, 3829, 29889, 29871, 450, 7601, 10104, 2752, 363, 445, 9999, 674, 367, 263, 1136, 8841, 310, 6625, 1821, 23415, 29889, 5953, 837, 3381, 408, 304, 3692, 278, 796, 26191, 466, 29882, 17599, 423, 20346, 8024, 756, 17654, 2281, 3631, 18658, 674, 367, 1754, 491, 445, 9999, 29915, 29879, 27189, 1705, 1891, 3770, 369, 29892, 501, 1529, 29889, 6418, 29911, 27946, 29901, 6024, 8241, 742, 525, 3782, 2033, 13, 30004, 13, 12015, 3217, 2303, 29901, 3869, 13], 'total_duration': 38617521072, 'load_duration': 346103, 'prompt_eval_count': 186, 'prompt_eval_duration': 36893282000, 'eval_count': 7, 'eval_duration': 1722950000}",True
nhl  philadelphia flyers vs  florida panthers 2023 03 21,in the upcoming nhl game  scheduled for march 21 at 7 00 pm et   if the philadelphia flyers win  the market will resolve to  flyers    if the florida panthers win  the market will resolve to  panthers     if the game is not completed by april 21  2023  11 59 59 pm et   the market will resolve 50 50 ,['Hockey'],True,True,"['panthers', 'flyers']",Flyers,outcome panthers,"{'model': 'llama2textform4', 'created_at': '2024-02-05T12:40:03.711132331Z', 'response': 'OUTCOME: Panthers\r\n\r\n', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 405, 15444, 29901, 18292, 28738, 414, 7186, 29889, 13813, 6518, 3341, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29941, 29899, 29906, 29896, 512, 278, 701, 11506, 405, 15444, 3748, 29892, 21467, 363, 4779, 29871, 29906, 29896, 472, 29871, 29955, 29901, 29900, 29900, 11278, 382, 29911, 29901, 29871, 960, 278, 18292, 28738, 414, 5401, 29892, 278, 9999, 674, 8814, 304, 1346, 29943, 368, 414, 8643, 29871, 960, 278, 13813, 6518, 3341, 5401, 29892, 278, 9999, 674, 8814, 304, 1346, 23684, 3341, 8643, 259, 960, 278, 3748, 338, 451, 8676, 491, 3786, 29871, 29906, 29896, 29892, 29871, 29906, 29900, 29906, 29941, 313, 29896, 29896, 29901, 29945, 29929, 29901, 29945, 29929, 11278, 382, 29911, 511, 278, 9999, 674, 8814, 29871, 29945, 29900, 29899, 29945, 29900, 29889, 6418, 29911, 27946, 29901, 6024, 23684, 3341, 742, 525, 29943, 368, 414, 2033, 13, 30004, 13, 12015, 3217, 2303, 29901, 6518, 3341, 30004, 13, 30004, 13], 'total_duration': 30306459298, 'load_duration': 399769, 'prompt_eval_count': 139, 'prompt_eval_duration': 27744767000, 'eval_count': 10, 'eval_duration': 2560110000}",True
mlb  philadelphia phillies vs  toronto blue jays 2023 05 09,in the upcoming mlb game  scheduled for may 9 at 6 40 pm et   if the philadelphia phillies win  the market will resolve to  phillies    if the toronto blue jays win  the market will resolve to  blue jays     if the game is not completed by may 23  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['phillies', 'blue jays']",Phillies,outcome blue jays,"{'model': 'llama2textform4', 'created_at': '2024-02-05T12:40:34.75119439Z', 'response': 'OUTCOME: Blue Jays\r\n\r', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 23158, 29933, 29901, 18292, 21856, 583, 7186, 29889, 17612, 10924, 435, 1036, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29945, 29899, 29900, 29929, 512, 278, 701, 11506, 23158, 29933, 3748, 29892, 21467, 363, 2610, 29871, 29929, 472, 29871, 29953, 29901, 29946, 29900, 11278, 382, 29911, 29901, 29871, 960, 278, 18292, 21856, 583, 5401, 29892, 278, 9999, 674, 8814, 304, 1346, 4819, 453, 583, 8643, 29871, 960, 278, 17612, 10924, 435, 1036, 5401, 29892, 278, 9999, 674, 8814, 304, 1346, 21319, 435, 1036, 8643, 259, 960, 278, 3748, 338, 451, 8676, 491, 2610, 29871, 29906, 29941, 29892, 29871, 29906, 29900, 29906, 29941, 313, 29896, 29896, 29901, 29945, 29929, 29901, 29945, 29929, 11278, 382, 29911, 511, 278, 9999, 674, 8814, 29871, 29945, 29900, 29899, 29945, 29900, 29889, 6418, 29911, 27946, 29901, 6024, 4819, 453, 583, 742, 525, 21319, 435, 1036, 2033, 13, 30004, 13, 12015, 3217, 2303, 29901, 10924, 435, 1036, 30004, 13, 30004], 'total_duration': 31036046587, 'load_duration': 375714, 'prompt_eval_count': 142, 'prompt_eval_duration': 28449964000, 'eval_count': 10, 'eval_duration': 2584905000}",True
will the fed cut rates in march ,this market will resolve to  yes  if the upper bound of the target federal funds rate is decreased at any point by march 31  2023  11 59 59 pm et  otherwise  this market will resolve to  no    this market may not resolve to  no  until march 31  2023  11 59 59 pm et has passed    the primary resolution source for this market will be the official website of the federal reserve  https   www federalreserve gov monetarypolicy openmarket htm   however a consensus of credible reporting may also be used ,['Fed interest rates'],True,True,"['yes', 'no']",No,outcome yes,"{'model': 'llama2textform4', 'created_at': '2024-02-05T12:41:10.705342818Z', 'response': 'OUTCOME: Yes\n', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 2811, 278, 17972, 5700, 19257, 297, 4779, 29973, 910, 9999, 674, 8814, 304, 1346, 8241, 30024, 565, 278, 7568, 3216, 310, 278, 3646, 17097, 29199, 6554, 338, 9263, 1463, 472, 738, 1298, 491, 4779, 29871, 29941, 29896, 29892, 29871, 29906, 29900, 29906, 29941, 29892, 29871, 29896, 29896, 29901, 29945, 29929, 29901, 29945, 29929, 11278, 382, 29911, 29889, 13466, 29892, 445, 9999, 674, 8814, 304, 1346, 3782, 3178, 29871, 910, 9999, 1122, 451, 8814, 304, 376, 3782, 29908, 2745, 4779, 29871, 29941, 29896, 29892, 29871, 29906, 29900, 29906, 29941, 29892, 29871, 29896, 29896, 29901, 29945, 29929, 29901, 29945, 29929, 11278, 382, 29911, 756, 4502, 29889, 259, 450, 7601, 10104, 2752, 363, 445, 9999, 674, 367, 278, 6221, 4700, 310, 278, 14879, 27811, 313, 991, 597, 1636, 29889, 29888, 2447, 284, 690, 7143, 29889, 13513, 29914, 3712, 300, 653, 22197, 29914, 3150, 28549, 29889, 13357, 511, 3138, 263, 1136, 8841, 310, 6625, 1821, 23415, 1122, 884, 367, 1304, 29889, 6418, 29911, 27946, 29901, 6024, 8241, 742, 525, 3782, 2033, 13, 30004, 13, 12015, 3217, 2303, 29901, 3869, 13], 'total_duration': 35951020289, 'load_duration': 398051, 'prompt_eval_count': 170, 'prompt_eval_duration': 34216524000, 'eval_count': 7, 'eval_duration': 1733284000}",True
mlb  miami marlins vs  arizona diamondbacks 2023 04 14,in the upcoming mlb game  scheduled for april 14 at 6 40 pm et   if the miami marlins win  the market will resolve to  marlins    if the arizona diamondbacks win  the market will resolve to  diamondbacks     if the game is not completed by april 28  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['marlins', 'diamondbacks']",Marlins,outcome diamondbacks,"{'model': 'llama2textform4', 'created_at': '2024-02-05T12:41:43.163866069Z', 'response': 'OUTCOME: Diamondbacks\n', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 23158, 29933, 29901, 23740, 1085, 29880, 1144, 7186, 29889, 23716, 22904, 898, 1627, 29879, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29946, 29899, 29896, 29946, 512, 278, 701, 11506, 23158, 29933, 3748, 29892, 21467, 363, 3786, 29871, 29896, 29946, 472, 29871, 29953, 29901, 29946, 29900, 11278, 382, 29911, 29901, 29871, 960, 278, 23740, 1085, 29880, 1144, 5401, 29892, 278, 9999, 674, 8814, 304, 1346, 7083, 29880, 1144, 8643, 29871, 960, 278, 23716, 22904, 898, 1627, 29879, 5401, 29892, 278, 9999, 674, 8814, 304, 1346, 29928, 2829, 898, 1627, 29879, 8643, 259, 960, 278, 3748, 338, 451, 8676, 491, 3786, 29871, 29906, 29947, 29892, 29871, 29906, 29900, 29906, 29941, 313, 29896, 29896, 29901, 29945, 29929, 29901, 29945, 29929, 11278, 382, 29911, 511, 278, 9999, 674, 8814, 29871, 29945, 29900, 29899, 29945, 29900, 29889, 6418, 29911, 27946, 29901, 6024, 7083, 29880, 1144, 742, 525, 29928, 2829, 898, 1627, 29879, 2033, 13, 30004, 13, 12015, 3217, 2303, 29901, 22904, 898, 1627, 29879, 13], 'total_duration': 32454573864, 'load_duration': 343956, 'prompt_eval_count': 151, 'prompt_eval_duration': 29888711000, 'eval_count': 10, 'eval_duration': 2564712000}",True
will joe biden be the 2023 time person of the year ,if joe biden is named as time s person of the year for 2023  this market will resolve to  yes   otherwise  this market will resolve to  no    please note  that this market will resolve to  yes  if joe biden is named time s person of the year either alone or in conjunction with another person or thing  so long as joe biden is directly referenced  if  for example  the person of the year is  joe and jill biden   this market will resolve to  yes   if  however  the person of the year is the  the united states executive branch   this market will resolve to  no    if time s cover and other time webpages have different winners for the person of the year  only one of them has to mention joe biden as the winner for this market to resolve to  yes    this market can resolve after the 2023 time s person of the year is announced by time magazine  if for any reason the 2023 time s person of the year is not announced by january 15  2024  11 59 pm et   this market will resolve to  no  ,['Celebrities'],True,True,"['no', 'yes']",No,n a,"{'model': 'llama2textform4', 'created_at': '2024-02-05T12:42:39.835001441Z', 'response': '', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 2811, 11131, 350, 3615, 367, 278, 29871, 29906, 29900, 29906, 29941, 323, 8890, 5196, 310, 278, 8905, 29973, 960, 11131, 350, 3615, 338, 4257, 408, 323, 8890, 29915, 29879, 5196, 310, 278, 8905, 363, 29871, 29906, 29900, 29906, 29941, 29892, 445, 9999, 674, 8814, 304, 376, 8241, 1642, 13466, 29892, 445, 9999, 674, 8814, 304, 376, 3782, 1642, 29871, 3529, 4443, 29892, 393, 445, 9999, 674, 8814, 304, 376, 8241, 29908, 565, 11131, 350, 3615, 338, 4257, 323, 8890, 29915, 29879, 5196, 310, 278, 8905, 2845, 7432, 470, 297, 9589, 651, 411, 1790, 2022, 470, 2655, 29892, 577, 1472, 408, 11131, 350, 3615, 338, 4153, 16180, 29889, 960, 29892, 363, 1342, 29892, 278, 5196, 310, 278, 8905, 338, 376, 29967, 7297, 322, 435, 453, 350, 3615, 613, 445, 9999, 674, 8814, 304, 376, 8241, 1642, 960, 29892, 3138, 29892, 278, 5196, 310, 278, 8905, 338, 278, 376, 1576, 3303, 3900, 28841, 25889, 613, 445, 9999, 674, 8814, 304, 376, 3782, 1642, 29871, 960, 5974, 29915, 29879, 4612, 322, 916, 5974, 1856, 12292, 505, 1422, 281, 16697, 363, 278, 5196, 310, 278, 8905, 29892, 871, 697, 310, 963, 756, 304, 3585, 11131, 350, 3615, 408, 278, 19576, 363, 445, 9999, 304, 8814, 304, 376, 8241, 1642, 29871, 910, 9999, 508, 8814, 1156, 278, 29871, 29906, 29900, 29906, 29941, 323, 8890, 29915, 29879, 5196, 310, 278, 8905, 338, 9326, 491, 323, 8890, 14853, 29889, 960, 363, 738, 2769, 278, 29871, 29906, 29900, 29906, 29941, 323, 8890, 29915, 29879, 5196, 310, 278, 8905, 338, 451, 9326, 491, 5490, 29871, 29896, 29945, 29892, 29871, 29906, 29900, 29906, 29946, 313, 29896, 29896, 29901, 29945, 29929, 11278, 382, 29911, 511, 445, 9999, 674, 8814, 304, 376, 3782, 1642, 6418, 29911, 27946, 29901, 6024, 3782, 742, 525, 8241, 2033, 13, 30004, 13], 'total_duration': 56667917180, 'load_duration': 561367, 'prompt_eval_count': 295, 'prompt_eval_duration': 56666640000, 'eval_count': 1, 'eval_duration': 51000}",False
mlb  chicago cubs vs  miami marlins 2023 05 06,in the upcoming mlb game  scheduled for may 6 at 2 20 pm et   if the chicago cubs win  the market will resolve to  cubs    if the miami marlins win  the market will resolve to  marlins     if the game is not completed by may 20  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['cubs', 'marlins']",Cubs,outcome cubs,"{'model': 'llama2textform4', 'created_at': '2024-02-05T12:43:10.387266237Z', 'response': 'OUTCOME: Cubs\n', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 23158, 29933, 29901, 10059, 315, 23954, 7186, 29889, 23740, 1085, 29880, 1144, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29945, 29899, 29900, 29953, 512, 278, 701, 11506, 23158, 29933, 3748, 29892, 21467, 363, 2610, 29871, 29953, 472, 29871, 29906, 29901, 29906, 29900, 11278, 382, 29911, 29901, 29871, 960, 278, 10059, 315, 23954, 5401, 29892, 278, 9999, 674, 8814, 304, 1346, 29907, 23954, 8643, 29871, 960, 278, 23740, 1085, 29880, 1144, 5401, 29892, 278, 9999, 674, 8814, 304, 1346, 7083, 29880, 1144, 8643, 259, 960, 278, 3748, 338, 451, 8676, 491, 2610, 29871, 29906, 29900, 29892, 29871, 29906, 29900, 29906, 29941, 313, 29896, 29896, 29901, 29945, 29929, 29901, 29945, 29929, 11278, 382, 29911, 511, 278, 9999, 674, 8814, 29871, 29945, 29900, 29899, 29945, 29900, 29889, 6418, 29911, 27946, 29901, 6024, 29907, 23954, 742, 525, 7083, 29880, 1144, 2033, 13, 30004, 13, 12015, 3217, 2303, 29901, 315, 23954, 13], 'total_duration': 30548327196, 'load_duration': 344202, 'prompt_eval_count': 140, 'prompt_eval_duration': 28556438000, 'eval_count': 8, 'eval_duration': 1990627000}",True
will  realdonaldtrump tweet by june 1 ,this market will resolve to  yes  if donald j  trump s verified twitter account   realdonaldtrump  tweets at least once after april 3  2023  and by june 1  2023   11 59 59 pm et   otherwise  this market will resolve to  no    the resolution source for this market will be donald j  trump s verified twitter account  https   twitter com realdonaldtrump   for the purpose of this market s resolution  retweets do not count as a tweet   please note  only the  realdonaldtrump verified twitter account counts for this market  regardless of the url for this profile  if donald j  trump tweets from another account  it has no bearing on the resolution of this market ,['Twitter'],True,True,"['yes', 'no']",No,outcome yes,"{'model': 'llama2textform4', 'created_at': '2024-02-05T12:43:52.004034607Z', 'response': 'OUTCOME: Yes\n', 'done': True, 'context': [6756, 13, 30004, 13, 3492, 674, 7150, 263, 1139, 5643, 491, 1051, 310, 3987, 22993, 13, 1576, 1139, 674, 367, 758, 17470, 287, 491, 376, 14130, 2725, 6160, 30004, 13, 1576, 3987, 674, 367, 758, 17470, 287, 491, 376, 14094, 27946, 6160, 322, 427, 15603, 1546, 5159, 30004, 13, 23084, 919, 607, 2984, 338, 278, 1556, 5517, 322, 1234, 411, 871, 278, 10434, 2984, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 2984, 29958, 1642, 30004, 13, 30004, 13, 14130, 2725, 29901, 2811, 732, 6370, 28080, 2308, 3427, 7780, 300, 491, 5306, 29871, 29896, 29973, 910, 9999, 674, 8814, 304, 376, 8241, 29908, 565, 18935, 435, 29889, 27504, 29915, 29879, 26834, 20147, 3633, 20164, 6370, 28080, 2308, 3427, 29897, 7780, 1691, 472, 3203, 2748, 1156, 3786, 29871, 29941, 29892, 29871, 29906, 29900, 29906, 29941, 29892, 322, 491, 5306, 29871, 29896, 29892, 29871, 29906, 29900, 29906, 29941, 29892, 313, 29896, 29896, 29901, 29945, 29929, 29901, 29945, 29929, 11278, 382, 29911, 467, 13466, 29892, 445, 9999, 674, 8814, 304, 376, 3782, 1642, 29871, 450, 10104, 2752, 363, 445, 9999, 674, 367, 18935, 435, 29889, 27504, 29915, 29879, 26834, 20147, 3633, 29901, 2045, 597, 24946, 29889, 510, 29914, 276, 2741, 265, 2741, 509, 3427, 29889, 29871, 1152, 278, 6437, 310, 445, 9999, 29915, 29879, 10104, 29892, 3240, 705, 1691, 437, 451, 2302, 408, 263, 7780, 300, 29889, 29871, 3529, 4443, 29892, 871, 278, 732, 6370, 28080, 2308, 3427, 26834, 20147, 3633, 18139, 363, 445, 9999, 29892, 17126, 310, 278, 3988, 363, 445, 8722, 29889, 960, 18935, 435, 29889, 27504, 7780, 1691, 515, 1790, 3633, 29892, 372, 756, 694, 24638, 373, 278, 10104, 310, 445, 9999, 29889, 6418, 29911, 27946, 29901, 6024, 8241, 742, 525, 3782, 2033, 13, 30004, 13, 12015, 3217, 2303, 29901, 3869, 13], 'total_duration': 41613200812, 'load_duration': 489356, 'prompt_eval_count': 204, 'prompt_eval_duration': 39890485000, 'eval_count': 7, 'eval_duration': 1721358000}",True
