question,description,category,active,closed,options,outcome,response,full_response,proper
mlb  philadelphia phillies vs  toronto blue jays 2023 05 09,in the upcoming mlb game  scheduled for may 9 at 6 40 pm et   if the philadelphia phillies win  the market will resolve to  phillies    if the toronto blue jays win  the market will resolve to  blue jays     if the game is not completed by may 23  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['phillies', 'blue jays']",Phillies,outcome phillies,"{'model': 'mistralinstructform3', 'created_at': '2024-02-05T16:00:05.454898369Z', 'response': ""outcome: 'Phillies' (ass"", 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 19003, 28760, 28747, 15804, 17083, 497, 7709, 28723, 14984, 8836, 475, 748, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28782, 28733, 28734, 28774, 560, 272, 17962, 19003, 28760, 2039, 28725, 13873, 354, 2246, 28705, 28774, 438, 28705, 28784, 28747, 28781, 28734, 9632, 27570, 28747, 28705, 1047, 272, 15804, 17083, 497, 3108, 28725, 272, 2668, 622, 11024, 298, 981, 3330, 425, 497, 7445, 28705, 1047, 272, 14984, 8836, 475, 748, 3108, 28725, 272, 2668, 622, 11024, 298, 981, 17596, 475, 748, 7445, 259, 1047, 272, 2039, 349, 459, 7368, 486, 2246, 28705, 28750, 28770, 28725, 28705, 28750, 28734, 28750, 28770, 325, 28740, 28740, 28747, 28782, 28774, 28747, 28782, 28774, 9632, 27570, 557, 272, 2668, 622, 11024, 28705, 28782, 28734, 28733, 28782, 28734, 28723, 28406, 1702, 28735, 28747, 5936, 3330, 425, 497, 647, 464, 17596, 475, 748, 1421, 13, 28801, 13, 406, 4215, 28747, 464, 3330, 425, 497, 28742, 325, 489], 'total_duration': 47180689677, 'load_duration': 1777199, 'prompt_eval_count': 139, 'prompt_eval_duration': 43183592000, 'eval_count': 10, 'eval_duration': 3992511000}",True
will the fed cut rates in march ,this market will resolve to  yes  if the upper bound of the target federal funds rate is decreased at any point by march 31  2023  11 59 59 pm et  otherwise  this market will resolve to  no    this market may not resolve to  no  until march 31  2023  11 59 59 pm et has passed    the primary resolution source for this market will be the official website of the federal reserve  https   www federalreserve gov monetarypolicy openmarket htm   however a consensus of credible reporting may also be used ,['Fed interest rates'],True,True,"['yes', 'no']",No,n a,"{'model': 'mistralinstructform3', 'created_at': '2024-02-05T16:01:00.318097189Z', 'response': 'outcome: <wait until March 31', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 2875, 272, 22377, 3119, 7978, 297, 4117, 28804, 851, 2668, 622, 11024, 298, 981, 5613, 28838, 513, 272, 7280, 3585, 302, 272, 2718, 8432, 10419, 4338, 349, 8512, 1293, 438, 707, 1305, 486, 4117, 28705, 28770, 28740, 28725, 28705, 28750, 28734, 28750, 28770, 28725, 28705, 28740, 28740, 28747, 28782, 28774, 28747, 28782, 28774, 9632, 27570, 28723, 15510, 28725, 456, 2668, 622, 11024, 298, 981, 2501, 2435, 28705, 851, 2668, 993, 459, 11024, 298, 345, 2501, 28739, 1996, 4117, 28705, 28770, 28740, 28725, 28705, 28750, 28734, 28750, 28770, 28725, 28705, 28740, 28740, 28747, 28782, 28774, 28747, 28782, 28774, 9632, 27570, 659, 4568, 28723, 259, 415, 6258, 10948, 2832, 354, 456, 2668, 622, 347, 272, 5189, 4400, 302, 272, 11652, 22249, 325, 3887, 1508, 2849, 28723, 28722, 5717, 411, 5803, 28723, 13933, 28748, 2640, 23101, 10970, 28748, 4124, 15594, 28723, 407, 28719, 557, 3545, 264, 24337, 302, 3993, 1070, 14438, 993, 835, 347, 1307, 28723, 28406, 1702, 28735, 28747, 5936, 5613, 647, 464, 2501, 1421, 13, 28801, 13, 406, 4215, 28747, 523, 6901, 1996, 4117, 28705, 28770, 28740], 'total_duration': 54849202339, 'load_duration': 5075282, 'prompt_eval_count': 166, 'prompt_eval_duration': 50740879000, 'eval_count': 10, 'eval_duration': 4098723000}",False
mlb  miami marlins vs  arizona diamondbacks 2023 04 14,in the upcoming mlb game  scheduled for april 14 at 6 40 pm et   if the miami marlins win  the market will resolve to  marlins    if the arizona diamondbacks win  the market will resolve to  diamondbacks     if the game is not completed by april 28  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['marlins', 'diamondbacks']",Marlins,outcome marlins,"{'model': 'mistralinstructform3', 'created_at': '2024-02-05T16:01:48.666363618Z', 'response': ""outcome: Marlins. I'm"", 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 19003, 28760, 28747, 16932, 1471, 28714, 1126, 7709, 28723, 17289, 25191, 19076, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28781, 28733, 28740, 28781, 560, 272, 17962, 19003, 28760, 2039, 28725, 13873, 354, 3999, 28705, 28740, 28781, 438, 28705, 28784, 28747, 28781, 28734, 9632, 27570, 28747, 28705, 1047, 272, 16932, 1471, 28714, 1126, 3108, 28725, 272, 2668, 622, 11024, 298, 981, 28755, 1977, 1126, 7445, 28705, 1047, 272, 17289, 25191, 19076, 3108, 28725, 272, 2668, 622, 11024, 298, 981, 28757, 2643, 1089, 19076, 7445, 259, 1047, 272, 2039, 349, 459, 7368, 486, 3999, 28705, 28750, 28783, 28725, 28705, 28750, 28734, 28750, 28770, 325, 28740, 28740, 28747, 28782, 28774, 28747, 28782, 28774, 9632, 27570, 557, 272, 2668, 622, 11024, 28705, 28782, 28734, 28733, 28782, 28734, 28723, 28406, 1702, 28735, 28747, 5936, 28755, 1977, 1126, 647, 464, 28757, 2643, 1089, 19076, 1421, 13, 28801, 13, 406, 4215, 28747, 1471, 28714, 1126, 28723, 315, 28742, 28719], 'total_duration': 48341807718, 'load_duration': 659078, 'prompt_eval_count': 142, 'prompt_eval_duration': 44234571000, 'eval_count': 10, 'eval_duration': 4104634000}",True
will joe biden be the 2023 time person of the year ,if joe biden is named as time s person of the year for 2023  this market will resolve to  yes   otherwise  this market will resolve to  no    please note  that this market will resolve to  yes  if joe biden is named time s person of the year either alone or in conjunction with another person or thing  so long as joe biden is directly referenced  if  for example  the person of the year is  joe and jill biden   this market will resolve to  yes   if  however  the person of the year is the  the united states executive branch   this market will resolve to  no    if time s cover and other time webpages have different winners for the person of the year  only one of them has to mention joe biden as the winner for this market to resolve to  yes    this market can resolve after the 2023 time s person of the year is announced by time magazine  if for any reason the 2023 time s person of the year is not announced by january 15  2024  11 59 pm et   this market will resolve to  no  ,['Celebrities'],True,True,"['no', 'yes']",No,outcome no,"{'model': 'mistralinstructform3', 'created_at': '2024-02-05T16:03:17.483969488Z', 'response': 'outcome: <wait for the announcement>', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 2875, 7833, 21377, 347, 272, 28705, 28750, 28734, 28750, 28770, 25720, 6441, 302, 272, 7601, 28804, 1047, 7833, 21377, 349, 5160, 390, 25720, 28742, 28713, 6441, 302, 272, 7601, 354, 28705, 28750, 28734, 28750, 28770, 28725, 456, 2668, 622, 11024, 298, 345, 5613, 2586, 15510, 28725, 456, 2668, 622, 11024, 298, 345, 2501, 2586, 28705, 5919, 5039, 28725, 369, 456, 2668, 622, 11024, 298, 345, 5613, 28739, 513, 7833, 21377, 349, 5160, 25720, 28742, 28713, 6441, 302, 272, 7601, 2477, 4411, 442, 297, 11365, 19879, 395, 1698, 1338, 442, 1970, 28725, 579, 1043, 390, 7833, 21377, 349, 5090, 3295, 4697, 28723, 1047, 28725, 354, 2757, 28725, 272, 6441, 302, 272, 7601, 349, 345, 28798, 3679, 304, 475, 425, 21377, 548, 456, 2668, 622, 11024, 298, 345, 5613, 2586, 1047, 28725, 3545, 28725, 272, 6441, 302, 272, 7601, 349, 272, 345, 1014, 2969, 3543, 15954, 26502, 548, 456, 2668, 622, 11024, 298, 345, 2501, 2586, 28705, 1047, 5329, 28742, 28713, 2796, 304, 799, 5329, 4686, 9929, 506, 1581, 22857, 354, 272, 6441, 302, 272, 7601, 28725, 865, 624, 302, 706, 659, 298, 4389, 7833, 21377, 390, 272, 13842, 354, 456, 2668, 298, 11024, 298, 345, 5613, 2586, 28705, 851, 2668, 541, 11024, 1024, 272, 28705, 28750, 28734, 28750, 28770, 25720, 28742, 28713, 6441, 302, 272, 7601, 349, 7004, 486, 25720, 11059, 28723, 1047, 354, 707, 2611, 272, 28705, 28750, 28734, 28750, 28770, 25720, 28742, 28713, 6441, 302, 272, 7601, 349, 459, 7004, 486, 4624, 28705, 28740, 28782, 28725, 28705, 28750, 28734, 28750, 28781, 325, 28740, 28740, 28747, 28782, 28774, 9632, 27570, 557, 456, 2668, 622, 11024, 298, 345, 2501, 2586, 28406, 1702, 28735, 28747, 5936, 2501, 647, 464, 5613, 1421, 13, 28801, 13, 406, 4215, 28747, 523, 6901, 354, 272, 20990, 28767], 'total_duration': 88811702908, 'load_duration': 894174, 'prompt_eval_count': 282, 'prompt_eval_duration': 84647094000, 'eval_count': 10, 'eval_duration': 4162080000}",True
mlb  chicago cubs vs  miami marlins 2023 05 06,in the upcoming mlb game  scheduled for may 6 at 2 20 pm et   if the chicago cubs win  the market will resolve to  cubs    if the miami marlins win  the market will resolve to  marlins     if the game is not completed by may 20  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['cubs', 'marlins']",Cubs,outcome cubs,"{'model': 'mistralinstructform3', 'created_at': '2024-02-05T16:04:03.18983698Z', 'response': 'outcome: Cubs. The question states that', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 19003, 28760, 28747, 8449, 12537, 28713, 7709, 28723, 16932, 1471, 28714, 1126, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28782, 28733, 28734, 28784, 560, 272, 17962, 19003, 28760, 2039, 28725, 13873, 354, 2246, 28705, 28784, 438, 28705, 28750, 28747, 28750, 28734, 9632, 27570, 28747, 28705, 1047, 272, 8449, 12537, 28713, 3108, 28725, 272, 2668, 622, 11024, 298, 981, 28743, 437, 28713, 7445, 28705, 1047, 272, 16932, 1471, 28714, 1126, 3108, 28725, 272, 2668, 622, 11024, 298, 981, 28755, 1977, 1126, 7445, 259, 1047, 272, 2039, 349, 459, 7368, 486, 2246, 28705, 28750, 28734, 28725, 28705, 28750, 28734, 28750, 28770, 325, 28740, 28740, 28747, 28782, 28774, 28747, 28782, 28774, 9632, 27570, 557, 272, 2668, 622, 11024, 28705, 28782, 28734, 28733, 28782, 28734, 28723, 28406, 1702, 28735, 28747, 5936, 28743, 437, 28713, 647, 464, 28755, 1977, 1126, 1421, 13, 28801, 13, 406, 4215, 28747, 12537, 28713, 28723, 415, 2996, 4605, 369], 'total_duration': 45696864101, 'load_duration': 766575, 'prompt_eval_count': 139, 'prompt_eval_duration': 41308198000, 'eval_count': 10, 'eval_duration': 4385821000}",True
will  realdonaldtrump tweet by june 1 ,this market will resolve to  yes  if donald j  trump s verified twitter account   realdonaldtrump  tweets at least once after april 3  2023  and by june 1  2023   11 59 59 pm et   otherwise  this market will resolve to  no    the resolution source for this market will be donald j  trump s verified twitter account  https   twitter com realdonaldtrump   for the purpose of this market s resolution  retweets do not count as a tweet   please note  only the  realdonaldtrump verified twitter account counts for this market  regardless of the url for this profile  if donald j  trump tweets from another account  it has no bearing on the resolution of this market ,['Twitter'],True,True,"['yes', 'no']",No,n a,"{'model': 'mistralinstructform3', 'created_at': '2024-02-05T16:05:09.314934627Z', 'response': 'outcome: Yes/No (based on whether', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 2875, 802, 6487, 18379, 1470, 1804, 9394, 299, 486, 4212, 28705, 28740, 28804, 851, 2668, 622, 11024, 298, 345, 5613, 28739, 513, 14696, 475, 28723, 6932, 28742, 28713, 25301, 11690, 2708, 23968, 6487, 18379, 1470, 1804, 28731, 9394, 1468, 438, 2429, 2327, 1024, 3999, 28705, 28770, 28725, 28705, 28750, 28734, 28750, 28770, 28725, 304, 486, 4212, 28705, 28740, 28725, 28705, 28750, 28734, 28750, 28770, 28725, 325, 28740, 28740, 28747, 28782, 28774, 28747, 28782, 28774, 9632, 27570, 609, 15510, 28725, 456, 2668, 622, 11024, 298, 345, 2501, 2586, 28705, 415, 10948, 2832, 354, 456, 2668, 622, 347, 14696, 475, 28723, 6932, 28742, 28713, 25301, 11690, 2708, 28747, 4449, 1508, 22747, 28723, 675, 28748, 267, 3165, 266, 3165, 434, 1804, 28723, 28705, 1263, 272, 6032, 302, 456, 2668, 28742, 28713, 10948, 28725, 1699, 769, 1468, 511, 459, 2113, 390, 264, 9394, 299, 28723, 28705, 5919, 5039, 28725, 865, 272, 802, 6487, 18379, 1470, 1804, 25301, 11690, 2708, 17938, 354, 456, 2668, 28725, 12907, 302, 272, 9066, 354, 456, 7741, 28723, 1047, 14696, 475, 28723, 6932, 9394, 1468, 477, 1698, 2708, 28725, 378, 659, 708, 20176, 356, 272, 10948, 302, 456, 2668, 28723, 28406, 1702, 28735, 28747, 5936, 5613, 647, 464, 2501, 1421, 13, 28801, 13, 406, 4215, 28747, 5592, 28748, 2501, 325, 5527, 356, 3161], 'total_duration': 66111351840, 'load_duration': 685608, 'prompt_eval_count': 203, 'prompt_eval_duration': 61736936000, 'eval_count': 10, 'eval_duration': 4371613000}",False
pelicans vs  kings,in the upcoming nba game  scheduled for november 22 at 8 00 pm et   if the new orleans pelicans win  the market will resolve to  pelicans    if the sacramento kings win  the market will resolve to  kings     if the game is not completed by november 29  2023  11 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['pelicans', 'kings']",Pelicans,outcome pelicans,"{'model': 'mistralinstructform3', 'created_at': '2024-02-05T16:05:50.01313235Z', 'response': 'outcome: Pelicans. The question states that', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 18042, 6835, 7709, 28723, 19188, 560, 272, 17962, 21041, 2039, 28725, 13873, 354, 4349, 28705, 28750, 28750, 438, 28705, 28783, 28747, 28734, 28734, 9632, 27570, 28747, 28705, 1047, 272, 1450, 21604, 18042, 6835, 3108, 28725, 272, 2668, 622, 11024, 298, 981, 28753, 301, 6835, 7445, 28705, 1047, 272, 17219, 28712, 6566, 19188, 3108, 28725, 272, 2668, 622, 11024, 298, 981, 28796, 742, 7445, 259, 1047, 272, 2039, 349, 459, 7368, 486, 4349, 28705, 28750, 28774, 28725, 28705, 28750, 28734, 28750, 28770, 325, 28740, 28740, 28747, 28782, 28774, 9632, 27570, 557, 272, 2668, 622, 11024, 28705, 28782, 28734, 28733, 28782, 28734, 28723, 28406, 1702, 28735, 28747, 5936, 28753, 301, 6835, 647, 464, 28796, 742, 1421, 13, 28801, 13, 406, 4215, 28747, 18042, 6835, 28723, 415, 2996, 4605, 369], 'total_duration': 40690110330, 'load_duration': 962941, 'prompt_eval_count': 117, 'prompt_eval_duration': 36326258000, 'eval_count': 10, 'eval_duration': 4361188000}",True
will  hamas  be said 10 or more times in the 4th rnc primary debate ,this market will resolve to  yes  if  hamas  is said 10 or more times by the invited candidates  in total  during the rnc primary debate scheduled for december 6  2023  otherwise  the market will resolve to  no    pluralization possessive of the word will count toward the resolution of this market   the resolution source is live video of the debate  in case of ambiguity  an official transcript and or a consensus of credible reporting may also be considered   if this event is cancelled or delayed beyond december 12  2023  11 59 pm et  this market will resolve to  no  ,['US politics'],True,True,"['yes', 'no']",Yes,outcome yes,"{'model': 'mistralinstructform3', 'created_at': '2024-02-05T16:06:52.243090571Z', 'response': 'outcome: Yes if 10 or more', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 2875, 345, 28769, 22425, 28739, 347, 773, 28705, 28740, 28734, 442, 680, 2421, 297, 272, 28705, 28781, 362, 399, 9419, 6258, 12745, 28804, 851, 2668, 622, 11024, 298, 345, 5613, 28739, 513, 345, 28769, 22425, 28739, 349, 773, 28705, 28740, 28734, 442, 680, 2421, 486, 272, 12313, 12179, 325, 262, 3102, 28731, 1938, 272, 399, 9419, 6258, 12745, 13873, 354, 4925, 28705, 28784, 28725, 28705, 28750, 28734, 28750, 28770, 28723, 15510, 28725, 272, 2668, 622, 11024, 298, 345, 2501, 611, 28705, 1641, 1890, 1837, 28748, 6338, 409, 495, 302, 272, 1707, 622, 2113, 4112, 272, 10948, 302, 456, 2668, 28723, 28705, 415, 10948, 2832, 349, 2943, 3798, 302, 272, 12745, 28723, 560, 1222, 302, 25787, 25239, 28725, 396, 5189, 1203, 2489, 304, 28748, 271, 264, 24337, 302, 3993, 1070, 14438, 993, 835, 347, 4525, 28723, 28705, 1047, 456, 1951, 349, 24977, 442, 21532, 5298, 4925, 28705, 28740, 28750, 28725, 28705, 28750, 28734, 28750, 28770, 28725, 28705, 28740, 28740, 28747, 28782, 28774, 9632, 27570, 28725, 456, 2668, 622, 11024, 298, 345, 2501, 2586, 28406, 1702, 28735, 28747, 5936, 5613, 647, 464, 2501, 1421, 13, 28801, 13, 406, 4215, 28747, 5592, 513, 28705, 28740, 28734, 442, 680], 'total_duration': 62222874736, 'load_duration': 700965, 'prompt_eval_count': 185, 'prompt_eval_duration': 57275465000, 'eval_count': 10, 'eval_duration': 4945288000}",True
will hamas release 20  hostages in a single day by nov 30 ,this market will resolve to  yes  if hamas releases 20 or more hostages in any 24 hour period between november 15 and november 30  2023  11 59 pm et  otherwise  this market will resolve to  no    for the purposes of this market  a negotiated release of hostages will trigger a  yes  resolution  this market will immediately resolve to  yes  upon the release of 20  hostages in a 24 hour period    if hamas releases hostages on the last day within this market s range  the 24 hour period will commence starting with the release of the first hostage  e g  if a first hostage is released on nov 30  2 pm et  the 24h period will be from nov 30  2 pm et to dec 1  2 pm et    the primary resolution source for this market will be official information from hamas  israel  the united states  and or the relevant nations to whom any potential released hostages belong  however a consensus of credible reporting will also be used ,['Middle East'],True,True,"['no', 'yes']",Yes,outcome yes,"{'model': 'mistralinstructform3', 'created_at': '2024-02-05T16:08:46.792289255Z', 'response': 'outcome: Yes. This question is asking if', 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 2875, 5058, 293, 5614, 28705, 28750, 28734, 28806, 3434, 1291, 297, 264, 2692, 1370, 486, 8515, 28705, 28770, 28734, 28804, 851, 2668, 622, 11024, 298, 345, 5613, 28739, 513, 5058, 293, 21446, 28705, 28750, 28734, 442, 680, 3434, 1291, 297, 707, 28705, 28750, 28781, 28733, 13785, 3216, 1444, 4349, 28705, 28740, 28782, 304, 4349, 28705, 28770, 28734, 28725, 28705, 28750, 28734, 28750, 28770, 28725, 28705, 28740, 28740, 28747, 28782, 28774, 9632, 27570, 28723, 15510, 28725, 456, 2668, 622, 11024, 298, 345, 2501, 2586, 28705, 1263, 272, 10700, 302, 456, 2668, 28725, 264, 12060, 601, 5614, 302, 3434, 1291, 622, 8366, 264, 345, 5613, 28739, 10948, 28723, 851, 2668, 622, 5347, 11024, 298, 345, 5613, 28739, 3714, 272, 5614, 302, 28705, 28750, 28734, 28806, 3434, 1291, 297, 264, 28705, 28750, 28781, 5115, 3216, 28723, 259, 1047, 5058, 293, 21446, 3434, 1291, 356, 272, 1432, 1370, 2373, 456, 2668, 28742, 28713, 2819, 28725, 272, 28705, 28750, 28781, 5115, 3216, 622, 25599, 5615, 395, 272, 5614, 302, 272, 907, 3434, 465, 325, 28706, 28723, 28721, 28723, 513, 264, 907, 3434, 465, 349, 5242, 356, 8515, 28705, 28770, 28734, 28725, 28705, 28750, 9632, 27570, 28725, 272, 28705, 28750, 28781, 28716, 3216, 622, 347, 477, 8515, 28705, 28770, 28734, 28725, 28705, 28750, 9632, 27570, 298, 6712, 28705, 28740, 28725, 28705, 28750, 9632, 27570, 609, 28705, 415, 6258, 10948, 2832, 354, 456, 2668, 622, 347, 5189, 1871, 477, 5058, 293, 28725, 6532, 28725, 272, 2969, 3543, 28725, 304, 28748, 271, 272, 8598, 14913, 298, 6105, 707, 4628, 5242, 3434, 1291, 6847, 28725, 3545, 264, 24337, 302, 3993, 1070, 14438, 622, 835, 347, 1307, 28723, 28406, 1702, 28735, 28747, 5936, 2501, 647, 464, 5613, 1421, 13, 28801, 13, 406, 4215, 28747, 5592, 28723, 851, 2996, 349, 7201, 513], 'total_duration': 114541751171, 'load_duration': 828140, 'prompt_eval_count': 280, 'prompt_eval_duration': 109954038000, 'eval_count': 10, 'eval_duration': 4567017000}",True
nba  philadelphia 76ers vs  miami heat 2023 04 06,in the upcoming nba game  scheduled for april 6 at 7 30 pm et   if the philadelphia 76ers win  the market will resolve to  76ers    if the miami heat win  the market will resolve to  heat     if the game is not completed by april 16  2023  11 59 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['76ers', 'heat']",Heat,outcome 76ers,"{'model': 'mistralinstructform3', 'created_at': '2024-02-05T16:09:45.499477581Z', 'response': ""outcome: '76ers' (ass"", 'done': True, 'context': [1302, 13, 28801, 13, 1976, 622, 5556, 264, 2996, 4961, 486, 1274, 302, 2877, 5488, 13, 1014, 2996, 622, 347, 27718, 2701, 486, 345, 28824, 12171, 1702, 4825, 28801, 13, 1014, 2877, 622, 347, 27718, 2701, 486, 345, 18180, 28735, 4825, 304, 481, 12848, 1444, 3980, 28801, 13, 9226, 409, 690, 3551, 349, 272, 1080, 3917, 304, 4372, 395, 865, 272, 8729, 3551, 297, 272, 5032, 345, 406, 4215, 28747, 523, 338, 6148, 3551, 19593, 28801, 13, 1302, 13, 28824, 12171, 1702, 28747, 21041, 28747, 15804, 28705, 28787, 28784, 404, 7709, 28723, 16932, 24191, 28705, 28750, 28734, 28750, 28770, 28733, 28734, 28781, 28733, 28734, 28784, 560, 272, 17962, 21041, 2039, 28725, 13873, 354, 3999, 28705, 28784, 438, 28705, 28787, 28747, 28770, 28734, 9632, 27570, 28747, 28705, 1047, 272, 15804, 28705, 28787, 28784, 404, 3108, 28725, 272, 2668, 622, 11024, 298, 981, 28787, 28784, 404, 7445, 28705, 1047, 272, 16932, 24191, 3108, 28725, 272, 2668, 622, 11024, 298, 981, 2428, 270, 7445, 259, 1047, 272, 2039, 349, 459, 7368, 486, 3999, 28705, 28740, 28784, 28725, 28705, 28750, 28734, 28750, 28770, 325, 28740, 28740, 28747, 28782, 28774, 28747, 28782, 28774, 9632, 27570, 557, 272, 2668, 622, 11024, 28705, 28782, 28734, 28733, 28782, 28734, 28723, 28406, 1702, 28735, 28747, 5936, 28787, 28784, 404, 647, 464, 2428, 270, 1421, 13, 28801, 13, 406, 4215, 28747, 464, 28787, 28784, 404, 28742, 325, 489], 'total_duration': 58688398905, 'load_duration': 1649684, 'prompt_eval_count': 135, 'prompt_eval_duration': 51247313000, 'eval_count': 10, 'eval_duration': 7437291000}",True
